,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1073A2,0.000794103076533,0.0422924062814,0.0179113018523,0.0824308675825
1,2,0.166666666667,F1073A2,0.0386798578829,0.0178843142761,0.00048572922586,0.00300201642127
2,3,0.333333333333,F1073A2,0.078063127033,0.0352103081566,0.000157709159816,0.00498716733641
3,4,0.5,F1073A2,0.0409670515546,0.0295485132596,0.01482987845,0.0107371416936
4,5,0.666666666667,F1073A2,0.00233169696443,0.00259665147415,0.00211001714828,0.00162055001841
5,6,0.833333333333,F1073A2,0.031488327175,0.0134002647367,0.000295110850197,4.52767251189e-05
6,7,1.0,F1073A2,4.31955941171e-06,0.0245723352039,0.0303545181453,0.0275860776042
7,8,1.16666666667,F1073A2,0.00452840580005,0.130359484709,0.0959840222642,0.210873157798
8,9,1.33333333333,F1073A2,0.0395284863066,0.0471917572793,0.0722426801483,0.000531656586561
9,10,1.5,F1073A2,0.0231243959657,0.0728741607281,0.105365498298,0.0550262598461
10,11,1.66666666667,F1073A2,0.0524279270971,0.0289008952384,0.00293161773616,0.0113540020491
11,12,1.83333333333,F1073A2,0.0108145802173,0.0694278429328,0.0595770277833,0.0819300266168
12,13,2.0,F1073A2,0.000329574359217,0.0116159391436,0.025256736621,0.00216050482913
13,14,2.16666666667,F1073A2,0.0209022639288,0.0123313525259,0.00113092760586,0.00672553781891
14,15,2.33333333333,F1073A2,0.000643933717483,0.0112677883739,0.00279514535457,0.0235568217122
15,16,2.5,F1073A2,0.00112905835324,0.00540094279031,0.000117178500484,0.0115410892954
16,17,2.66666666667,F1073A2,0.0237648126923,0.0185939702665,0.00350356295249,0.0153345756722
17,18,2.83333333333,F1073A2,0.0461242592182,0.0248587447913,0.010666427165,0.00113291899769
18,19,3.0,F1073A2,0.0595254850995,0.0311355810624,0.00452805511286,0.011659004925
19,20,3.16666666667,F1073A2,0.156640557104,0.0788814061347,0.0302955397573,0.0020509373213
20,21,3.33333333333,F1073A2,0.0822996207786,0.0394424429593,0.00152525314259,0.0082768199907
21,22,3.5,F1073A2,3.50808924223e-05,0.00313754617373,0.00383688456425,0.00355505492638
22,23,3.66666666667,F1073A2,0.0308211288557,0.0664872525213,0.072359688869,0.0660089649311
23,24,3.83333333333,F1073A2,0.0132283177386,0.00598844056129,0.000950367525696,2.95561071971e-05
24,25,4.0,F1073A2,0.0197612820044,0.0348272242109,0.0019327906686,0.0623379157087
25,26,4.16666666667,F1073A2,0.289881541537,0.213851121056,0.0151319363222,0.208773490971
26,27,4.33333333333,F1073A2,0.0272088558274,0.0157519605039,0.00201417153657,0.00733607886747
27,28,4.5,F1073A2,0.000240472085182,0.0357001695957,0.00221971960575,0.0820571496488
28,29,4.66666666667,F1073A2,0.118202262948,0.0574970753744,0.0131553253103,0.00210299489817
29,30,4.83333333333,F1073A2,0.072471830383,0.080320143368,0.0166630799148,0.111374181316
30,31,5.0,F1073A2,0.0204634455169,0.0145505607074,0.00886065890425,0.00638820269677
31,32,5.16666666667,F1073A2,0.0469514286282,0.048025133285,0.0116833636963,0.0607843321865
32,33,5.33333333333,F1073A2,0.0253674496322,0.0311877872968,9.07319841474e-05,0.0485017264872
33,34,5.5,F1073A2,0.00679890349716,0.0201385090135,0.0368834365836,0.00296983803932
34,35,5.66666666667,F1073A2,2.29348254183e-05,0.00484227612146,0.00946858323249,0.00198722039752
35,36,5.83333333333,F1073A2,0.00116193612991,0.0678497945445,0.0113040113911,0.146102818097
36,37,6.0,F1073A2,0.0191888943279,0.049263110452,0.00989836218602,0.0918887031668
37,38,6.16666666667,F1073A2,0.00279688483886,0.0148912040319,0.0297942727757,0.00335659610203
38,39,6.33333333333,F1073A2,0.0640926819422,0.0375159267224,0.0230071464945,0.00432366179095
39,40,6.5,F1073A2,0.0529510314068,0.0247183569944,0.00533056202047,0.00012102267611
40,41,6.66666666667,F1073A2,3.63283700366e-06,0.0119542156789,0.0253369125452,0.00306349145188
41,42,6.83333333333,F1073A2,0.121583566194,0.0829428849775,0.0524067779467,0.0368992297971
42,43,7.0,F1073A2,0.0318287075659,0.0235757371732,0.0219158960917,0.00387245396458
43,44,7.16666666667,F1073A2,0.0417211241957,0.0459114412976,0.0014433379219,0.067051990973
44,45,7.33333333333,F1073A2,0.00392560540426,0.0112727307147,0.0152907304502,0.00673463969209
45,46,7.5,F1073A2,0.00116222538489,0.0297689548786,0.0696021703975,3.09774065179e-05
46,47,7.66666666667,F1073A2,0.0223556217827,0.0129150754931,0.00292318786462,0.00467697214118
47,48,7.83333333333,F1073A2,0.0182028405046,0.0203194089271,0.00411042164913,0.0274029211065
48,49,8.0,F1073A2,0.0813334987697,0.049801039982,0.0255384353236,0.0171256984733
49,50,8.16666666667,F1073A2,0.000140074079608,0.00662695949472,0.0038124201331,0.0118752076944
50,51,8.33333333333,F1073A2,0.152971042055,0.0647009470867,4.2393431291e-06,0.000759301245557
51,52,8.5,F1073A2,0.300510348258,0.147870074813,0.0273000924241,0.00664825202397
52,53,8.66666666667,F1073A2,0.00534363180492,0.0392365499539,0.0276971627374,0.0629510065059
53,54,8.83333333333,F1073A2,0.0190689499019,0.0273367306936,6.59930510142e-05,0.0457286797122
54,55,9.0,F1073A2,0.0149770529668,0.0132930547668,4.59765016902e-05,0.0165909198379
55,56,9.16666666667,F1073A2,0.0767762223539,0.0445999123812,0.0264225967813,0.000519454406285
56,57,9.33333333333,F1073A2,0.0402449073071,0.0206788126182,0.00705593673622,0.00273274033058
57,58,9.5,F1073A2,0.00147201350341,0.00345723949858,0.00650503207897,0.000300218128734
58,59,9.66666666667,F1073A2,0.00209465739859,0.00927948452046,0.0181821429745,0.00208295338176
59,60,9.83333333333,F1073A2,0.0332257401355,0.0223347091302,4.71646034528e-06,0.0196250518204
60,61,10.0,F1073A2,0.0327943144612,0.0179118616546,4.49622366533e-05,0.00945469196461
