,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1069B1,0.0022126377885,0.0066094902105,0.000243108984029,0.0133430720938
1,2,0.166666666667,F1069B1,0.0779008882157,0.0691531186078,0.0240046192866,0.0729406903879
2,3,0.333333333333,F1069B1,0.140874979488,0.0868417297602,0.0610923738761,0.0125083458866
3,4,0.5,F1069B1,0.0943603845893,0.0600857026584,0.000216136396769,0.0472638388953
4,5,0.666666666667,F1069B1,0.0685136586353,0.0337810344782,0.00706055887608,0.00644806835665
5,6,0.833333333333,F1069B1,0.0455462566393,0.0301069710228,0.00464820087394,0.0234497200141
6,7,1.0,F1069B1,0.0244077619415,0.0171085725089,0.00563052159112,0.0119464125137
7,8,1.16666666667,F1069B1,0.0143368948216,0.0117973740069,0.00665423039379,0.00797703958715
8,9,1.33333333333,F1069B1,0.0306156128874,0.0281398829082,0.00381075049479,0.0296495131086
9,10,1.5,F1069B1,0.137712316296,0.0641786157849,0.00829414832344,0.00955294679377
10,11,1.66666666667,F1069B1,0.0980523689617,0.0422125218767,0.000638715974143,0.00198023087075
11,12,1.83333333333,F1069B1,0.00875459346764,0.00897277305769,0.0113183799588,0.000857392824276
12,13,2.0,F1069B1,5.28117464471e-05,0.00768808585134,0.0145595959634,0.00357837410491
13,14,2.16666666667,F1069B1,0.0273334126858,0.0328440095337,0.0129249706281,0.0328175218117
14,15,2.33333333333,F1069B1,0.003798656218,0.0138749119939,0.000568091972382,0.0282644315919
15,16,2.5,F1069B1,0.0004204140507,0.00127091939021,0.000147635350526,0.0024383101251
16,17,2.66666666667,F1069B1,0.0757249660589,0.0335476705061,0.00395037626148,1.26858147887e-05
17,18,2.83333333333,F1069B1,0.0126116903333,0.0294845405654,0.0514457778918,0.00832230513339
18,19,3.0,F1069B1,0.0556937012022,0.0539031743342,0.0301154313634,0.0510867088495
19,20,3.16666666667,F1069B1,0.00430620746406,0.0104409975903,0.0155750910093,0.00558941855537
20,21,3.33333333333,F1069B1,0.000195735424416,0.0151065522806,0.0027360401677,0.0330972041319
21,22,3.5,F1069B1,0.093070269889,0.0425996038448,0.00313224204303,0.00633227223683
22,23,3.66666666667,F1069B1,0.0169060102401,0.0209569918703,0.0198831591011,0.010423297808
