,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1069B2,0.0857349520787,0.0380755220464,0.000242865879929,0.00472565003394
1,2,0.166666666667,F1069B2,0.124183305932,0.0660615628891,0.00214454633915,0.0323114638824
2,3,0.333333333333,F1069B2,0.00959016835481,0.0493671527411,0.0359903095626,0.0763729114443
3,4,0.5,F1069B2,0.166325167315,0.120084718509,0.095284492536,0.04668139645
4,5,0.666666666667,F1069B2,0.0849185782944,0.0469173977424,5.36529388233e-05,0.0259107422589
5,6,0.833333333333,F1069B2,0.00777875531462,0.0347263144556,0.0499240979184,0.0279589537
6,7,1.0,F1069B2,0.094680907886,0.0702144822442,0.0686054021322,0.00996437920992
7,8,1.16666666667,F1069B2,0.0298233950622,0.013611090065,9.7624761069e-05,0.00230636268805
8,9,1.33333333333,F1069B2,0.0209785166695,0.0203486221885,0.0238475389489,0.00514780143605
9,10,1.5,F1069B2,0.0323468076221,0.0417053309385,0.000179582422723,0.0648203107804
10,11,1.66666666667,F1069B2,0.0355318392532,0.0471772413124,0.00651016763557,0.0638381448119
11,12,1.83333333333,F1069B2,0.167076882557,0.153935587556,0.040156156665,0.184844926338
12,13,2.0,F1069B2,0.00050804648958,0.0023271751183,0.0014362862412,0.00352497379327
13,14,2.16666666667,F1069B2,0.000236613885479,0.000675170209364,0.00136672908588,2.80748601145e-06
14,15,2.33333333333,F1069B2,2.57730450176e-05,0.00057444946172,0.00120846447988,0.000129033474804
15,16,2.5,F1069B2,0.000592313214608,0.00544015026073,0.00247037180027,0.00971499200789
16,17,2.66666666667,F1069B2,1.91254403901e-05,0.000340073290253,0.000141143695542,0.000649746643434
