,Interval,Time_min,video,SSI_fa_mo
0,1,0.0,F1044E2,0.00779972825091
1,2,0.166666666667,F1044E2,0.0378340566809
2,3,0.333333333333,F1044E2,0.000258056421676
3,4,0.5,F1044E2,0.0046890788802
4,5,0.666666666667,F1044E2,6.94927418818e-05
5,6,0.833333333333,F1044E2,0.0212794377854
6,7,1.0,F1044E2,0.109092594409
7,8,1.16666666667,F1044E2,0.00760435789425
