,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1002C1,0.0661773225216,0.0502167152536,0.0360341580598,0.0243997502452
1,2,0.166666666667,F1002C1,0.00568653923934,0.0292414081673,0.00416389688844,0.0579457472699
2,3,0.333333333333,F1002C1,0.0962780928102,0.081217036322,0.0872251334309,0.0207050351332
3,4,0.5,F1002C1,0.0151934180331,0.0286136256487,0.0119198916081,0.0437046480122
4,5,0.666666666667,F1002C1,0.00214885133253,0.00395911699532,0.000105161059819,0.00710358833976
5,6,0.833333333333,F1002C1,0.0349100328818,0.0505061692448,0.00494487011134,0.0741378734937
6,7,1.0,F1002C1,0.00271159788168,0.0050389034068,0.00705001791915,0.00197015599096
7,8,1.16666666667,F1002C1,0.00208984220039,0.0313477083412,0.0624899149438,0.008339757189
8,9,1.33333333333,F1002C1,0.0815272531568,0.0758667873025,0.0978319477433,0.0034925025971
9,10,1.5,F1002C1,0.000906428554531,0.0108717081929,0.000319417252174,0.0245061095897
10,11,1.66666666667,F1002C1,0.00973941288567,0.0101213722663,0.00165795674593,0.0131378130738
11,12,1.83333333333,F1002C1,0.0101039057271,0.0246480243787,0.0344875805106,0.0111952028238
12,13,2.0,F1002C1,0.145925544681,0.0960792153088,0.0717517951923,0.000889353214105
13,14,2.16666666667,F1002C1,0.0634873721103,0.0376509636053,0.0257812612263,0.000294928817168
14,15,2.33333333333,F1002C1,0.0111868650983,0.0180041008862,0.00141807619076,0.0291951579632
15,16,2.5,F1002C1,0.00294611982483,0.0189808884111,0.0269994261835,0.0162871632548
16,17,2.66666666667,F1002C1,0.120890062379,0.0779973801787,0.0399900137705,0.0365301372361
17,18,2.83333333333,F1002C1,0.0025260033128,0.0039534951958,0.000990609481011,0.00601686501802
18,19,3.0,F1002C1,0.14507865347,0.0951572766257,0.0267884353676,0.0680966990105
19,20,3.16666666667,F1002C1,0.00596386965479,0.0171430759344,0.00337651049513,0.0303302706703
20,21,3.33333333333,F1002C1,0.00450350364534,0.0905584520319,0.0776887181008,0.136267192134
21,22,3.5,F1002C1,0.026094404291,0.0388015987371,0.00830809289159,0.052653132587
22,23,3.66666666667,F1002C1,0.0678656799585,0.0375491372938,0.0188528621666,0.0048025667405
23,24,3.83333333333,F1002C1,0.0479497482753,0.061733050478,0.0849184990489,0.0226812171993
24,25,4.0,F1002C1,0.0128079742627,0.0467373100414,0.0850253849202,0.0173769671583
25,26,4.16666666667,F1002C1,0.0167404514435,0.0258015467411,0.0028933476049,0.0396206174355
