,Interval,Time_min,video,SSI_pa_th
0,1,0.0,F1002B2,0.00289146493963
1,2,0.166666666667,F1002B2,0.00192104407194
2,3,0.333333333333,F1002B2,0.133915005825
3,4,0.5,F1002B2,0.0497312284921
4,5,0.666666666667,F1002B2,0.0835880497586
5,6,0.833333333333,F1002B2,0.0445212194593
6,7,1.0,F1002B2,0.0101665165435
7,8,1.16666666667,F1002B2,0.201476409319
8,9,1.33333333333,F1002B2,0.0380418546006
9,10,1.5,F1002B2,0.191495377697
10,11,1.66666666667,F1002B2,0.00409683134368
11,12,1.83333333333,F1002B2,0.000294672334597
12,13,2.0,F1002B2,0.00092604531708
13,14,2.16666666667,F1002B2,0.00493307514041
14,15,2.33333333333,F1002B2,0.0504856232528
15,16,2.5,F1002B2,0.130767645565
16,17,2.66666666667,F1002B2,0.010350141955
17,18,2.83333333333,F1002B2,0.0114121850264
18,19,3.0,F1002B2,0.091573261023
19,20,3.16666666667,F1002B2,0.113299171682
20,21,3.33333333333,F1002B2,0.0898225656815
21,22,3.5,F1002B2,0.0145363488838
22,23,3.66666666667,F1002B2,0.0242107070364
23,24,3.83333333333,F1002B2,0.000219799965285
24,25,4.0,F1002B2,0.0644960105312
25,26,4.16666666667,F1002B2,0.0239484197979
26,27,4.33333333333,F1002B2,0.00775599960378
27,28,4.5,F1002B2,0.00757591587806
28,29,4.66666666667,F1002B2,0.00202153511749
29,30,4.83333333333,F1002B2,0.014374393566
30,31,5.0,F1002B2,0.0402985470882
31,32,5.16666666667,F1002B2,1.11422678106e-05
32,33,5.33333333333,F1002B2,0.00545907465075
33,34,5.5,F1002B2,0.0218807355182
34,35,5.66666666667,F1002B2,0.0777693680647
35,36,5.83333333333,F1002B2,0.00024835621877
36,37,6.0,F1002B2,0.00213962059779
37,38,6.16666666667,F1002B2,0.0799570094072
38,39,6.33333333333,F1002B2,3.27137774002e-05
39,40,6.5,F1002B2,2.14955750755e-07
40,41,6.66666666667,F1002B2,0.00117234154985
41,42,6.83333333333,F1002B2,0.00795794499789
42,43,7.0,F1002B2,0.0084879908481
43,44,7.16666666667,F1002B2,0.000405054912203
44,45,7.33333333333,F1002B2,0.0101758138667
45,46,7.5,F1002B2,0.00293869104986
46,47,7.66666666667,F1002B2,0.0145579211866
47,48,7.83333333333,F1002B2,0.156931706838
48,49,8.0,F1002B2,0.00823795708132
49,50,8.16666666667,F1002B2,0.00119590266621
50,51,8.33333333333,F1002B2,0.00920067155067
51,52,8.5,F1002B2,0.00106041499956
52,53,8.66666666667,F1002B2,5.69469664281e-05
53,54,8.83333333333,F1002B2,0.011276261141
54,55,9.0,F1002B2,0.0289235244935
55,56,9.16666666667,F1002B2,0.0127045779929
56,57,9.33333333333,F1002B2,0.00519216026447
57,58,9.5,F1002B2,0.068463347826
58,59,9.66666666667,F1002B2,0.0274380046699
59,60,9.83333333333,F1002B2,0.00814413701826
60,61,10.0,F1002B2,0.000377025260465
61,62,10.1666666667,F1002B2,0.0354696203824
62,63,10.3333333333,F1002B2,0.0160923222637
63,64,10.5,F1002B2,0.0426097461347
64,65,10.6666666667,F1002B2,0.0756512502524
65,66,10.8333333333,F1002B2,0.00443974962473
66,67,11.0,F1002B2,0.238240160902
67,68,11.1666666667,F1002B2,0.00918148540393
68,69,11.3333333333,F1002B2,0.0205914803215
69,70,11.5,F1002B2,0.0226109915211
70,71,11.6666666667,F1002B2,0.0852923324006
71,72,11.8333333333,F1002B2,0.00842929603835
72,73,12.0,F1002B2,0.0311110554545
73,74,12.1666666667,F1002B2,0.00844790399719
74,75,12.3333333333,F1002B2,0.0187595213191
75,76,12.5,F1002B2,0.0161345053098
76,77,12.6666666667,F1002B2,0.0724680970809
77,78,12.8333333333,F1002B2,0.00395629037138
78,79,13.0,F1002B2,0.1381316333
79,80,13.1666666667,F1002B2,0.00820489909592
80,81,13.3333333333,F1002B2,0.0106921618807
81,82,13.5,F1002B2,0.0189589641327
