,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044C1,0.000949940710828,0.0179458630301,0.00895991300305,0.033237289275
1,2,0.166666666667,F1044C1,0.0472235764511,0.0762758141951,0.0954355502912,0.0527453709456
2,3,0.333333333333,F1044C1,0.113801894303,0.0802705858055,0.0125379310728,0.0724446849794
3,4,0.5,F1044C1,0.0655546118309,0.0431930301426,0.0229384071718,0.00858507128046
4,5,0.666666666667,F1044C1,0.290529103007,0.143142601206,0.0368517975028,0.0264396548511
5,6,0.833333333333,F1044C1,0.00306683680549,0.0632077946551,0.00166778129025,0.146300185848
6,7,1.0,F1044C1,0.0011626139591,0.0479460953329,0.0852551758919,0.0245066798405
7,8,1.16666666667,F1044C1,0.00955645650298,0.0517692375642,0.00022605230074,0.11212297012
8,9,1.33333333333,F1044C1,0.0631683975277,0.0526222714735,0.0583081060157,0.00831018161527
9,10,1.5,F1044C1,0.0416634740452,0.0226382855935,0.00473055451415,0.00873420419258
10,11,1.66666666667,F1044C1,0.0297213934323,0.0166109369923,0.00210823663436,0.00674720629665
11,12,1.83333333333,F1044C1,0.045951002755,0.0233405540525,0.00454861572052,0.00611949422042
12,13,2.0,F1044C1,0.158591000232,0.0922565676944,0.0462600684841,0.026525885519
13,14,2.16666666667,F1044C1,0.304840220927,0.151725184244,0.00758591711089,0.0536474351803
14,15,2.33333333333,F1044C1,0.0116851244151,0.0180819150009,0.0121243066161,0.0209561079444
15,16,2.5,F1044C1,0.0749828373274,0.0619510052276,0.0255972452416,0.0562463690403
16,17,2.66666666667,F1044C1,0.289071740167,0.13676475723,0.0347677835084,0.00352025825139
17,18,2.83333333333,F1044C1,0.0317729198978,0.0234386490066,2.32259622734e-06,0.0236404578541
18,19,3.0,F1044C1,4.92635376936e-10,0.0126935448823,0.0228215127195,0.00727816056224
19,20,3.16666666667,F1044C1,0.0755463708599,0.0386665766541,1.30720155145e-07,0.0157822680977
20,21,3.33333333333,F1044C1,0.186404305754,0.100902155531,0.0264282410112,0.038883193861
21,22,3.5,F1044C1,0.0360999013026,0.0770385893891,0.0635088697587,0.0969987467179
22,23,3.66666666667,F1044C1,0.0276807692121,0.021866969558,0.0190235260478,0.00334630406962
23,24,3.83333333333,F1044C1,0.0141026300753,0.0739574616584,0.153312438379,0.013157330153
24,25,4.0,F1044C1,0.245735839936,0.171469071031,0.107704303426,0.0951120576737
25,26,4.16666666667,F1044C1,0.115144319984,0.0735161971071,0.0224575724446,0.0469542229817
26,27,4.33333333333,F1044C1,0.00606909927398,0.0114712260042,0.00138021209797,0.02024070761
27,28,4.5,F1044C1,0.00219142091346,0.0296612444735,0.00752956039023,0.0617384805914
28,29,4.66666666667,F1044C1,0.00175142250991,0.00962348795079,0.0112029181229,0.010391487793
29,30,4.83333333333,F1044C1,0.041011385587,0.0337581366499,0.0225904921442,0.0117676041755
30,31,5.0,F1044C1,0.0216410825032,0.0598001068204,0.109427811202,0.00510590583809
31,32,5.16666666667,F1044C1,0.00765782702576,0.012460756757,0.0134468040077,0.00735613038596
32,33,5.33333333333,F1044C1,0.179879404219,0.0845408662345,0.00423901644184,0.0197358248777
33,34,5.5,F1044C1,0.0195185952578,0.0347625387063,0.00988028055122,0.0486704785818
34,35,5.66666666667,F1044C1,0.00976938004491,0.00712432631831,0.00629206473437,0.000612279591717
35,36,5.83333333333,F1044C1,1.93824289917e-05,0.0236842475451,0.0148972580064,0.0409665391119
