,Interval,Time_min,video,SSI_fa_pa,SSI_fa_mo,SSI_fa_mo_pa,SSI_mo_pa
46,47,7.66666666667,F1044D1,0.00941725904344,0.00891758661295,0.0315317789926,0.0535062715686
47,48,7.83333333333,F1044D1,0.0713209487506,0.12461377142,0.0995814254165,0.0614814776049
48,49,8.0,F1044D1,0.00121127491849,0.225844995184,0.102647997475,0.0176779351341
49,50,8.16666666667,F1044D1,0.00075905656751,0.00013604002837,0.0129624805966,0.0298432973531
50,51,8.33333333333,F1044D1,0.0123006148954,0.0292360943614,0.0217613834163,0.0123410422472
51,52,8.5,F1044D1,0.000655123197104,0.000107166308559,0.00163094308588,0.00313154509772
52,53,8.66666666667,F1044D1,0.023334622071,0.00483482144611,0.059536443417,0.116311183844
53,54,8.83333333333,F1044D1,0.000113930297101,0.000672037626241,0.0189841669272,0.0442608765754
54,55,9.0,F1044D1,0.0503794608037,0.0235403220154,0.0565704561532,0.048500799119
55,56,9.16666666667,F1044D1,0.000921933139031,0.114492879253,0.0541793791967,0.0140781289491
56,57,9.33333333333,F1044D1,0.0267100530296,0.0176977936887,0.0461436065593,0.0707823638103
57,58,9.5,F1044D1,1.64667248976e-05,0.00167157385001,0.00273725832557,0.00480227575889
58,59,9.66666666667,F1044D1,0.000841668929327,0.00138584352783,0.00550958715833,0.0109936196268
59,60,9.83333333333,F1044D1,0.00499452583101,0.0119759292177,0.0107857292529,0.00776750808506
60,61,10.0,F1044D1,0.0345636698044,0.00046642533775,0.0147707564716,0.000132243532933
61,62,10.1666666667,F1044D1,2.74065770289e-06,0.0620976556332,0.0310549789465,0.0113364829333
62,63,10.3333333333,F1044D1,0.185067273594,0.0204580804657,0.0881048451356,0.00868724158231
63,64,10.5,F1044D1,0.00349658032772,0.000211128056431,0.00606936038396,0.0105981736813
64,65,10.6666666667,F1044D1,0.00198522160569,0.0507190224024,0.0482996763581,0.0575356132385
