,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044N,2.12239638975e-06,0.00613181688983,0.012274440628,0.00227928007707
1,2,0.166666666667,F1044N,0.300979297091,0.138178401917,0.0113030664556,0.0230400536108
2,3,0.333333333333,F1044N,0.00524019407793,0.0499795224033,0.10879322465,0.00658328793252
3,4,0.5,F1044N,0.131138410342,0.0554269224713,0.00062359840775,1.50393966029e-05
4,5,0.666666666667,F1044N,0.0414323699631,0.0244909638893,0.00174832375769,0.0135249211633
5,6,0.833333333333,F1044N,0.000983326165218,0.00626182356172,0.0119556537403,0.00211727234615
6,7,1.0,F1044N,0.172772020403,0.0817203814979,0.0176125789128,0.00809335235962
7,8,1.16666666667,F1044N,0.00958062996461,0.0126159817211,0.0178071284637,0.00339376735797
8,9,1.33333333333,F1044N,0.233345600164,0.148713933893,0.108987005724,0.032429743814
9,10,1.5,F1044N,0.00073206171465,0.0117946914482,0.0121915381341,0.0145928808158
10,11,1.66666666667,F1044N,0.0754655679546,0.0576691487522,0.0576110289429,0.00938165872006
11,12,1.83333333333,F1044N,0.00984338055762,0.0100160434226,0.0121361894473,0.00129425912558
12,13,2.0,F1044N,0.000436708599696,0.00886910463872,0.00473782578726,0.0160888038923
13,14,2.16666666667,F1044N,0.000937239151877,0.01610865012,0.0373498293894,1.04434126824e-06
14,15,2.33333333333,F1044N,0.00589925569243,0.0173330331796,5.28551254365e-05,0.0350311898924
15,16,2.5,F1044N,0.000357727249272,0.00478026034177,0.000247537612863,0.0107199591663
16,17,2.66666666667,F1044N,0.0375134084268,0.0507809854388,6.79122171608e-05,0.082186438621
17,18,2.83333333333,F1044N,0.000855733966859,0.0196404316317,0.0107484352049,0.0355814658613
18,19,3.0,F1044N,0.0331797835557,0.0142386398408,0.000562446103251,5.95494077695e-05
19,20,3.16666666667,F1044N,0.0104270358387,0.0252133107795,0.00963956263973,0.0419294144182
20,21,3.33333333333,F1044N,0.00668223120261,0.0150696191427,0.0228587361248,0.00508374509134
21,22,3.5,F1044N,0.0103167073761,0.0194831421344,0.0112715153778,0.0224896851066
22,23,3.66666666667,F1044N,0.00269076166208,0.0382174782894,0.0488478032179,0.0411106656728
23,24,3.83333333333,F1044N,0.0075909614972,0.0446648696997,0.0147303584888,0.0792060866426
24,25,4.0,F1044N,0.0634980758155,0.0679995125612,0.0209290829031,0.0867669596797
25,26,4.16666666667,F1044N,0.0760106350682,0.0480989965504,0.0195489747486,0.0245055260337
26,27,4.33333333333,F1044N,0.00042501429863,0.00105009938004,0.00188684312084,0.000170359557139
27,28,4.5,F1044N,0.00232068799858,0.0214082355487,0.0468457628315,0.0012101948663
28,29,4.66666666667,F1044N,0.027340457901,0.0355487040861,0.0451608559614,0.016406941263
29,30,4.83333333333,F1044N,0.0588643850546,0.0740857763123,0.0355735297137,0.0944609921981
30,31,5.0,F1044N,0.0223627176709,0.0239618421495,0.0219539923802,0.00957428259994
31,32,5.16666666667,F1044N,0.00382615897568,0.0121319847516,0.0079874014934,0.0177994575929
32,33,5.33333333333,F1044N,0.065799451925,0.0407564183812,0.0048932105942,0.0219668923836
33,34,5.5,F1044N,7.25901822192e-05,0.00546847861529,0.0124175404057,0.000482890319292
34,35,5.66666666667,F1044N,0.0724929586303,0.0591225682601,0.0335598381811,0.0442147025402
35,36,5.83333333333,F1044N,0.0711695984673,0.0946796039166,0.0588927878933,0.114539003656
36,37,6.0,F1044N,0.0751075310325,0.0541236040336,0.0525266996077,0.00367742388482
37,38,6.16666666667,F1044N,0.0624987584431,0.0777289597211,0.0071200615913,0.120244564948
38,39,6.33333333333,F1044N,0.058418358722,0.0405048498918,0.0312045142384,0.00282686855627
39,40,6.5,F1044N,0.00128000998829,0.0113088286942,0.00711800423189,0.0179297109379
40,41,6.66666666667,F1044N,0.00729802962042,0.0281126131941,0.00101416672825,0.0590939896708
41,42,6.83333333333,F1044N,0.0402728947605,0.0169674191485,5.19333662973e-05,2.0824708163e-05
42,43,7.0,F1044N,0.0132567442697,0.0157152990095,0.0185390072611,0.00416957272971
43,44,7.16666666667,F1044N,0.00618613461403,0.0251762616362,0.00772016020675,0.0474458491645
44,45,7.33333333333,F1044N,0.00225265689834,0.0282006107197,0.00825103455776,0.0575084458941
45,46,7.5,F1044N,0.0064059083848,0.00494680056156,0.000306810162759,0.00515028778497
46,47,7.66666666667,F1044N,7.85879967741e-05,0.00297997874118,0.00247674121509,0.00448904247097
47,48,7.83333333333,F1044N,0.000752995844793,0.00134581080028,0.00221660997245,0.000207000404709
48,49,8.0,F1044N,0.0850712242892,0.0817859813584,0.0198962832168,0.100385090881
49,50,8.16666666667,F1044N,0.0738638615872,0.0323517265195,0.0027708045688,5.17697931232e-05
50,51,8.33333333333,F1044N,0.0785366727966,0.0614895087493,0.0626259258605,0.0113298955853
51,52,8.5,F1044N,0.278344943738,0.261186288901,0.213353072397,0.217773804855
52,53,8.66666666667,F1044N,0.00379503556349,0.0271721171109,0.0463712670463,0.016016701305
53,54,8.83333333333,F1044N,0.000624154853233,0.00625882477849,0.00317580965024,0.0112364503139
54,55,9.0,F1044N,0.00322716733725,0.00328187355579,0.0045285604175,1.97777376115e-05
55,56,9.16666666667,F1044N,0.0322168222086,0.0460928561983,0.0567974664825,0.0273575146106
56,57,9.33333333333,F1044N,0.0241627442687,0.0184031440452,0.0109661380136,0.00676760466234
57,58,9.5,F1044N,0.0575061401238,0.0343825036998,0.00261755588403,0.0231771005821
58,59,9.66666666667,F1044N,0.0113142133612,0.0116155396157,0.014060157422,0.00295079565596
59,60,9.83333333333,F1044N,0.00736357549944,0.013642081156,0.00408436811225,0.0218256252298
60,61,10.0,F1044N,0.0178107900028,0.0132601600596,0.0097793509431,0.00489712842319
61,62,10.1666666667,F1044N,0.0612734060879,0.0461498584071,0.0107547761926,0.0425060882195
62,63,10.3333333333,F1044N,0.0137858354187,0.0144155249291,0.000641129382259,0.0192151639967
63,64,10.5,F1044N,0.00179466011962,0.00822321893979,0.0170815438056,0.000843786644709
64,65,10.6666666667,F1044N,0.118312858302,0.0632099906267,0.0278329044007,0.00873001409653
