,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044M2,0.000224020924193,0.0231458978457,0.00483205746653,0.0495699660797
1,2,0.166666666667,F1044M2,0.00342663022155,0.0830371257123,0.0126037740407,0.183566833808
2,3,0.333333333333,F1044M2,0.00558963895489,0.0125431131638,0.00352106259218,0.0213862177168
3,4,0.5,F1044M2,0.026220937477,0.029618070396,0.0409356448869,0.00126797093464
4,5,0.666666666667,F1044M2,0.000423624777369,0.0110045516287,0.00211819214068,0.0234192141176
5,6,0.833333333333,F1044M2,0.00177709048692,0.00845972586153,0.000488867070577,0.0179759761445
6,7,1.0,F1044M2,0.0278444211858,0.0121494395695,0.00056566063241,0.000573242607981
7,8,1.16666666667,F1044M2,0.00198195306794,0.0624660691337,0.117629933083,0.0303647848003
8,9,1.33333333333,F1044M2,0.00279686487657,0.0177301875561,0.0282839211631,0.0098255664853
9,10,1.5,F1044M2,0.305612456807,0.198808657898,0.112703852934,0.101036782078
10,11,1.66666666667,F1044M2,0.00245860761325,0.0403277311555,0.0912828953041,0.00129387425875
11,12,1.83333333333,F1044M2,0.0965707587917,0.041718561782,6.01548990968e-05,0.00229634178804
12,13,2.0,F1044M2,0.0379796941941,0.0185048766437,0.00126472177545,0.00411343869527
13,14,2.16666666667,F1044M2,0.0077203708458,0.0448379158979,0.0691047773128,0.0335488863147
14,15,2.33333333333,F1044M2,0.0552681591966,0.0332069221174,0.0161601785542,0.0105014183537
15,16,2.5,F1044M2,0.0170407206035,0.0131422073423,0.00875155502283,0.00648266554983
16,17,2.66666666667,F1044M2,0.00342377019458,0.0437628589888,0.080383793047,0.022283288885
17,18,2.83333333333,F1044M2,0.0439064983433,0.0364391357834,2.51958336727e-05,0.0420662567092
18,19,3.0,F1044M2,0.299320776108,0.160341829427,0.024644035316,0.0738662461219
19,20,3.16666666667,F1044M2,0.0649039933863,0.0648762045948,0.0751719306454,0.0239564607901
20,21,3.33333333333,F1044M2,0.0305463192765,0.0159912866051,0.00439934247539,0.00380743860825
21,22,3.5,F1044M2,0.0100575884987,0.00525107455343,0.00110995036953,0.00116979012895
22,23,3.66666666667,F1044M2,0.0276073312939,0.0170688552534,0.00266489934788,0.0112073626077
23,24,3.83333333333,F1044M2,0.00184739676735,0.0583272195879,0.0388006169705,0.0993665654234
24,25,4.0,F1044M2,0.000876395904693,0.0293522823639,0.0575601505665,0.0101578860298
25,26,4.16666666667,F1044M2,0.00171421880042,0.00287435353995,0.00507074325952,2.65704362796e-05
26,27,4.33333333333,F1044M2,0.0186842940763,0.0309653037867,0.0218521956368,0.0369373864866
27,28,4.5,F1044M2,0.0013916573327,0.0111754955946,0.000299289027191,0.0247369497008
28,29,4.66666666667,F1044M2,0.0105712332867,0.066795774053,0.100459160424,0.0539915608574
29,30,4.83333333333,F1044M2,0.0718737253587,0.083772666336,0.0364156687996,0.0679277210366
30,31,5.0,F1044M2,0.224733111119,0.107280253527,0.00684783662688,0.0281811210605
31,32,5.16666666667,F1044M2,0.0342020118669,0.0266500304306,0.0258729789608,0.00143855173796
