,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044P,0.0319423722019,0.0413208492951,0.055610977635,0.0157385332635
1,2,0.166666666667,F1044P,0.0258001294641,0.0425311484609,0.00996825818261,0.0692818439513
2,3,0.333333333333,F1044P,0.00688619351014,0.00868864060011,0.0117477404957,0.00249898287361
3,4,0.5,F1044P,0.00033667048815,0.0229817680755,0.0541292062016,0.000106840493503
4,5,0.666666666667,F1044P,0.0207203584976,0.0436535709614,1.2461353916e-05,0.0823916089887
5,6,0.833333333333,F1044P,0.000775631277167,0.0138489050489,0.00234078131675,0.0294866893688
6,7,1.0,F1044P,0.0193449457426,0.0251912182502,0.0200019105275,0.0235995391191
7,8,1.16666666667,F1044P,0.0135176812369,0.0208574913867,0.0195448161566,0.0138616678691
8,9,1.33333333333,F1044P,0.00175127097644,0.0502697308039,0.0254264531645,0.0936299428854
9,10,1.5,F1044P,0.25713721875,0.129521376866,0.0460146678023,0.0142849462231
10,11,1.66666666667,F1044P,0.00377413940511,0.0177529378099,0.0184624113248,0.0211799721671
11,12,1.83333333333,F1044P,0.0115106164187,0.011779503249,0.0154398937045,0.000579623016211
12,13,2.0,F1044P,0.00758146059181,0.00417142006097,0.00214698122059,0.000256693264455
13,14,2.16666666667,F1044P,0.00684339581257,0.0129045481424,0.0225966650999,0.00176949818613
14,15,2.33333333333,F1044P,0.0253665066675,0.0109741641406,8.36728546436e-05,0.000589931624189
15,16,2.5,F1044P,0.0158528758136,0.0176170564986,0.0258856195657,4.97787816389e-06
16,17,2.66666666667,F1044P,0.000593038218271,0.00103739743285,0.000956215789015,0.000943433545869
17,18,2.83333333333,F1044P,0.0200345667425,0.0232494999206,0.0201071290229,0.0120321813453
18,19,3.0,F1044P,0.0724207372572,0.0306533991107,1.5718652393e-06,0.000430681153948
19,20,3.16666666667,F1044P,0.0068488894606,0.0396335633375,0.0143356927959,0.0756031520704
20,21,3.33333333333,F1044P,0.0309975177668,0.0279185863477,0.0033122681157,0.0294031348782
21,22,3.5,F1044P,0.00521598557458,0.00941414863322,0.00144342467573,0.0152666562538
22,23,3.66666666667,F1044P,0.094084659451,0.133236361711,0.0337983414763,0.209072350428
23,24,3.83333333333,F1044P,0.00422402033814,0.0127157572875,0.00316588230265,0.0221063850918
24,25,4.0,F1044P,0.00111879032791,0.00294557389191,0.00279218772667,0.00320294882006
25,26,4.16666666667,F1044P,0.0626488781646,0.105565876689,0.140318875268,0.0696847175316
26,27,4.33333333333,F1044P,0.00117845979287,0.0768651504349,0.00183467492714,0.180269209547
27,28,4.5,F1044P,0.0148158064965,0.0417502607665,0.0530398077007,0.0364918108495
28,29,4.66666666667,F1044P,0.000893389546212,0.00139708083011,0.00237588929886,6.49748659195e-05
29,30,4.83333333333,F1044P,0.0052827199361,0.0687893845973,0.00149075248461,0.154789872218
30,31,5.0,F1044P,0.0453974792746,0.0200781117594,0.00231265604305,6.87890102535e-06
31,32,5.16666666667,F1044P,0.00373966258749,0.011040971429,0.00802505523483,0.0136305870904
32,33,5.33333333333,F1044P,0.1209023165,0.175246658372,0.0165362245479,0.290852046256
33,34,5.5,F1044P,0.000531133837786,0.00261816144853,0.00516585286175,0.000571556594599
34,35,5.66666666667,F1044P,0.0229298581202,0.0371832191659,0.0037517563972,0.0581455372673
35,36,5.83333333333,F1044P,0.105502878925,0.0622996706575,0.00273130173173,0.0419092896587
36,37,6.0,F1044P,0.00205030557138,0.0167642163334,0.00387266164997,0.0332171805397
37,38,6.16666666667,F1044P,0.00758145541951,0.0201757800439,0.00232009522232,0.038875193387
38,39,6.33333333333,F1044P,0.0111288274304,0.0466797499875,0.00396490748113,0.097746359779
39,40,6.5,F1044P,0.000576864036206,0.00923141499111,0.0194905205041,0.00169402082639
40,41,6.66666666667,F1044P,0.00893550337204,0.00407380421434,0.000317492526095,0.000389871279333
41,42,6.83333333333,F1044P,0.0495709927912,0.0358150350758,0.0225709370049,0.00837692282549
42,43,7.0,F1044P,0.106347063886,0.0456878880522,0.00123439411823,0.00144450118138
43,44,7.16666666667,F1044P,0.149512817811,0.0785311318569,0.00385059422216,0.036180274317
44,45,7.33333333333,F1044P,0.0504224073349,0.0312839950988,0.00188945619221,0.01982558525
45,46,7.5,F1044P,0.0369285666624,0.0417638421237,0.0405905850639,0.0146313440294
