,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044H1,0.00286545942394,0.0131481467102,0.0279959654821,0.000617731446626
1,2,0.166666666667,F1044H1,0.0481317894523,0.0692989352849,0.0141449483106,0.109883912424
2,3,0.333333333333,F1044H1,0.0357024748607,0.0171351312007,0.00487342462316,1.58526687388e-05
3,4,0.5,F1044H1,0.01152268607,0.00725016774552,0.000472649524791,0.00541286268624
4,5,0.666666666667,F1044H1,0.000676950197714,0.0160926051075,0.00630431278753,0.0307383963958
5,6,0.833333333333,F1044H1,0.191283699185,0.0879392392978,0.00224905457876,0.0171977875744
6,7,1.0,F1044H1,0.103438813338,0.0447940167641,0.00118806028848,0.00125086170921
7,8,1.16666666667,F1044H1,0.0193375510778,0.00818641215571,0.000124901005536,9.14087799453e-07
8,9,1.33333333333,F1044H1,0.00828108478073,0.0400351548419,0.00527651674159,0.0834276421421
9,10,1.5,F1044H1,0.0251089836225,0.0241195842395,0.030688160495,0.00292829581293
10,11,1.66666666667,F1044H1,0.00632440723297,0.0487242513372,0.10907906399,0.00115274746172
11,12,1.83333333333,F1044H1,0.205122360125,0.162598658004,0.0989911801959,0.123943258425
12,13,2.0,F1044H1,0.0288739824958,0.0146469884828,0.00463991696126,0.00180808365105
13,14,2.16666666667,F1044H1,0.0649586633453,0.0458640117165,0.0409270085012,0.0068417934117
14,15,2.33333333333,F1044H1,0.03708176548,0.0928922382842,0.182788865214,0.00367955176919
15,16,2.5,F1044H1,0.156779885677,0.0749267107565,0.00381565196834,0.0201142277194
16,17,2.66666666667,F1044H1,0.0351406084434,0.0200444481215,1.24209153962e-07,0.0123167824599
17,18,2.83333333333,F1044H1,0.00405654395244,0.0241369380759,0.00215311579084,0.0502145972387
18,19,3.0,F1044H1,0.0696749842299,0.0657845973129,0.0027480066994,0.0859567428942
19,20,3.16666666667,F1044H1,0.131482940744,0.067438079223,0.000143115308948,0.0260321068497
20,21,3.33333333333,F1044H1,0.00391324943203,0.00849066976658,0.00674416147471,0.0100805689268
21,22,3.5,F1044H1,0.000564745172113,0.00177947106399,0.00336054164101,0.000333514576721
22,23,3.66666666667,F1044H1,0.0545983306048,0.0319989715378,0.0154367957586,0.00342428871122
23,24,3.83333333333,F1044H1,0.0201258114887,0.0152172112054,0.000568376783697,0.0148380106085
24,25,4.0,F1044H1,0.0327454654342,0.0165458742823,0.00143661088331,0.00566280712352
25,26,4.16666666667,F1044H1,0.000672453409511,0.0068741355791,0.00230777252712,0.013515268326
26,27,4.33333333333,F1044H1,0.215357255053,0.15848029815,0.0790789134587,0.119319618375
27,28,4.5,F1044H1,0.000457356328574,0.00236745891128,0.00347657355273,0.00163070937061
28,29,4.66666666667,F1044H1,0.00139654668014,0.0132492016555,0.0182973196374,0.0110534792774
29,30,4.83333333333,F1044H1,0.000824988094117,0.0261569379067,0.0141061009854,0.0460262485893
30,31,5.0,F1044H1,0.00302181626396,0.0169146321949,8.11518716504e-05,0.037170973903
31,32,5.16666666667,F1044H1,0.00560628616436,0.00883137915414,0.00543726141425,0.0105599622897
