frame,father,mother,patient,therapist,file
1,0,0,NA,0.00170778,F1044M1.VOB
2,1.98028e-05,0,NA,0.00156546,F1044M1.VOB
3,5.94083e-05,0,NA,0.00137571,F1044M1.VOB
4,0,0,NA,0.000664137,F1044M1.VOB
5,3.96055e-05,0,NA,0.00156546,F1044M1.VOB
6,1.98028e-05,0,NA,0.00109108,F1044M1.VOB
7,0,0,NA,0.00056926,F1044M1.VOB
8,0,0,NA,0.00151803,F1044M1.VOB
9,0,0,NA,0.00132827,F1044M1.VOB
10,0,0,NA,0.000759013,F1044M1.VOB
11,0.000237633,0,NA,0.00227704,F1044M1.VOB
12,0,0,NA,0.00189753,F1044M1.VOB
13,0,0,NA,0.000901328,F1044M1.VOB
14,0.000514872,0,NA,0.00189753,F1044M1.VOB
15,0,1.54059e-05,NA,0.00156546,F1044M1.VOB
16,0,0,NA,0.00142315,F1044M1.VOB
17,0,0,NA,0.00246679,F1044M1.VOB
18,0,0,NA,0.00137571,F1044M1.VOB
19,0,0,NA,0.00085389,F1044M1.VOB
20,0,0,NA,0.0022296,F1044M1.VOB
21,0,0,NA,0.00156546,F1044M1.VOB
22,0,0,NA,0.000142315,F1044M1.VOB
23,0,0,NA,0.00227704,F1044M1.VOB
24,0,0,NA,0.00147059,F1044M1.VOB
25,0,0,NA,0.000426945,F1044M1.VOB
26,0,0,NA,0.00194497,F1044M1.VOB
27,0,1.54059e-05,NA,0.00175522,F1044M1.VOB
28,0,0,NA,0.000379507,F1044M1.VOB
29,0,3.08119e-05,NA,0.00113852,F1044M1.VOB
30,1.98028e-05,0,NA,0.000806452,F1044M1.VOB
31,0,0,NA,0.000759013,F1044M1.VOB
32,1.98028e-05,0,NA,0.00142315,F1044M1.VOB
33,0,0,NA,0.000711575,F1044M1.VOB
34,0,0,NA,0.000711575,F1044M1.VOB
35,0,1.54059e-05,NA,0.0016129,F1044M1.VOB
36,1.98028e-05,0,NA,0.00185009,F1044M1.VOB
37,1.98028e-05,1.54059e-05,NA,0.0016129,F1044M1.VOB
38,1.98028e-05,0,NA,0.00175522,F1044M1.VOB
39,0,0,NA,0.00189753,F1044M1.VOB
40,0.000990138,0,NA,0.00104364,F1044M1.VOB
41,0.00277239,0,NA,0.00279886,F1044M1.VOB
42,0.00362391,0,NA,0.00142315,F1044M1.VOB
43,0.00667353,1.54059e-05,NA,0.000664137,F1044M1.VOB
44,0.00794091,0,NA,0.00128083,F1044M1.VOB
45,0.00607945,0,NA,0.0016129,F1044M1.VOB
46,0.00324765,0,NA,0.000664137,F1044M1.VOB
47,0.000811913,0,NA,0.00332068,F1044M1.VOB
48,7.92111e-05,0,NA,0.00170778,F1044M1.VOB
49,0.00021783,0,NA,0.00151803,F1044M1.VOB
50,0.000613886,0,NA,0.00132827,F1044M1.VOB
51,0.00021783,0,NA,0.000759013,F1044M1.VOB
52,0.000950533,0,NA,0.0012334,F1044M1.VOB
53,0.000613886,0,NA,0.00151803,F1044M1.VOB
54,0.00174264,3.08119e-05,NA,0.00113852,F1044M1.VOB
55,0.00120797,0,NA,0.000759013,F1044M1.VOB
56,0.000871322,3.08119e-05,NA,0.00142315,F1044M1.VOB
57,0.000732702,1.54059e-05,NA,0.00113852,F1044M1.VOB
58,0.000257436,0,NA,0.00085389,F1044M1.VOB
59,3.96055e-05,0,NA,0.00256167,F1044M1.VOB
60,0.000138619,1.54059e-05,NA,0.00175522,F1044M1.VOB
61,7.92111e-05,0,NA,0.000759013,F1044M1.VOB
62,0,1.54059e-05,NA,0.00185009,F1044M1.VOB
63,0.000297041,0,NA,0.000474383,F1044M1.VOB
64,0.00110895,0,NA,0.00104364,F1044M1.VOB
65,0.00279219,1.54059e-05,NA,0.000996205,F1044M1.VOB
66,0.00901026,0,NA,0.00132827,F1044M1.VOB
67,0.0136837,0,NA,0.00132827,F1044M1.VOB
68,0.0181195,0,NA,0.00156546,F1044M1.VOB
69,0.0208523,0,NA,0.0016129,F1044M1.VOB
70,0.0204959,0,NA,9.48767e-05,F1044M1.VOB
71,0.0196443,0,NA,0.00132827,F1044M1.VOB
72,0.0172284,0,NA,0.00151803,F1044M1.VOB
73,0.0168522,0,NA,0.00151803,F1044M1.VOB
74,0.0137431,0,NA,0.00175522,F1044M1.VOB
75,0.012951,0,NA,0.00185009,F1044M1.VOB
76,0.0133669,0,NA,0.00137571,F1044M1.VOB
77,0.01305,6.16238e-05,NA,0.00213472,F1044M1.VOB
78,0.00873302,0,NA,0.00132827,F1044M1.VOB
79,0.00752505,0,NA,0.00056926,F1044M1.VOB
80,0.00304963,0,NA,0.00132827,F1044M1.VOB
81,0.00473286,0,NA,0.0012334,F1044M1.VOB
82,0.0092875,0,NA,9.48767e-05,F1044M1.VOB
83,0.00952513,1.54059e-05,NA,0.0022296,F1044M1.VOB
84,0.00875282,1.54059e-05,NA,0.00203985,F1044M1.VOB
85,0.011248,0,NA,0.00156546,F1044M1.VOB
86,0.0118619,0,NA,0.00142315,F1044M1.VOB
87,0.00807953,1.54059e-05,NA,0.0016129,F1044M1.VOB
88,0.00847558,0,NA,0.000711575,F1044M1.VOB
89,0.0165947,3.08119e-05,NA,0.00199241,F1044M1.VOB
90,0.0180403,1.54059e-05,NA,0.00104364,F1044M1.VOB
91,0.0178225,4.62178e-05,NA,0.000711575,F1044M1.VOB
92,0.0183374,3.08119e-05,NA,0.00142315,F1044M1.VOB
93,0.0171492,4.62178e-05,NA,0.0016129,F1044M1.VOB
94,0.015565,1.54059e-05,NA,0.000379507,F1044M1.VOB
95,0.014456,1.54059e-05,NA,0.00213472,F1044M1.VOB
96,0.0128916,1.54059e-05,NA,0.00199241,F1044M1.VOB
97,0.0118223,0,NA,0.00194497,F1044M1.VOB
98,0.00764387,0,NA,0.000996205,F1044M1.VOB
99,0.0050497,0,NA,0.00218216,F1044M1.VOB
100,0.01305,0,NA,0.00118596,F1044M1.VOB
101,0.014654,1.54059e-05,NA,0.000948767,F1044M1.VOB
102,0.0133669,0,NA,0.000948767,F1044M1.VOB
103,0.0124955,1.54059e-05,NA,0.00104364,F1044M1.VOB
104,0.0109113,0,NA,0.00199241,F1044M1.VOB
105,0.0101588,0,NA,0.00166034,F1044M1.VOB
106,0.00974296,0,NA,0.000664137,F1044M1.VOB
107,0.00792111,0,NA,0.00137571,F1044M1.VOB
108,0.00261396,0,NA,0.00170778,F1044M1.VOB
109,0.0147135,1.54059e-05,NA,0.00056926,F1044M1.VOB
110,0.0239019,0,NA,0.00227704,F1044M1.VOB
111,0.0260406,0,NA,0.000948767,F1044M1.VOB
112,0.0229712,0,NA,0.00137571,F1044M1.VOB
113,0.0166937,0,NA,0.00370019,F1044M1.VOB
114,0.00443582,1.54059e-05,NA,0.00460152,F1044M1.VOB
115,0.0064161,0,NA,0.00526565,F1044M1.VOB
116,0.0093469,0,NA,0.00602467,F1044M1.VOB
117,0.00691116,0,NA,0.00512334,F1044M1.VOB
118,0.00093073,0,NA,0.00279886,F1044M1.VOB
119,0.00530714,0,NA,0.00374763,F1044M1.VOB
120,0.00548537,0,NA,0.00303605,F1044M1.VOB
121,0.00277239,0,NA,0.00185009,F1044M1.VOB
122,0.00845578,9.24357e-05,NA,0.0022296,F1044M1.VOB
123,0.00956474,4.62178e-05,NA,0.00246679,F1044M1.VOB
124,0.00493089,0,NA,0.000948767,F1044M1.VOB
125,0.00308923,0,NA,0.00213472,F1044M1.VOB
126,0.00437641,0,NA,0.00156546,F1044M1.VOB
127,0.00554477,1.54059e-05,NA,0.00104364,F1044M1.VOB
128,0.00978257,0.000107842,NA,0.00208729,F1044M1.VOB
129,0.00901026,0,NA,0.00142315,F1044M1.VOB
130,0.00724781,0,NA,0.000664137,F1044M1.VOB
131,0.00742604,1.54059e-05,NA,0.00237192,F1044M1.VOB
132,0.00398036,1.54059e-05,NA,0.00185009,F1044M1.VOB
