frame,father,mother,patient,therapist,file
1,0.0199621,1.81831e-05,NA,0.00161509,F1044C.VOB
2,0.00915489,1.81831e-05,NA,0.00506351,F1044C.VOB
3,0.0135487,3.63663e-05,NA,0.00349208,F1044C.VOB
4,0.0178692,1.81831e-05,NA,0.0022262,F1044C.VOB
5,0.0175754,9.09157e-05,NA,0.00248811,F1044C.VOB
6,0.0169635,5.45494e-05,NA,0.00309922,F1044C.VOB
7,0.0160945,3.63663e-05,NA,0.00183334,F1044C.VOB
8,0.0176121,0,NA,0.00392859,F1044C.VOB
9,0.0177713,1.81831e-05,NA,0.00226985,F1044C.VOB
10,0.0198886,3.63663e-05,NA,0.00218255,F1044C.VOB
11,0.0207331,3.63663e-05,NA,0.00375398,F1044C.VOB
12,0.0186647,1.81831e-05,NA,0.00209525,F1044C.VOB
13,0.015507,1.81831e-05,NA,0.0021389,F1044C.VOB
14,0.0117863,0,NA,0.00414684,F1044C.VOB
15,0.00708647,0,NA,0.00318652,F1044C.VOB
16,0.00387981,1.81831e-05,NA,0.00296827,F1044C.VOB
17,0.00159109,7.27326e-05,NA,0.00218255,F1044C.VOB
18,0.00181139,1.81831e-05,NA,0.00270636,F1044C.VOB
19,0.00611958,0,NA,0.0021389,F1044C.VOB
20,0.00740469,9.09157e-05,NA,0.00375398,F1044C.VOB
21,0.00783306,1.81831e-05,NA,0.00257541,F1044C.VOB
22,0.0102809,7.27326e-05,NA,0.00209525,F1044C.VOB
23,0.00849397,3.63663e-05,NA,0.00296827,F1044C.VOB
24,0.00312098,3.63663e-05,NA,0.00261906,F1044C.VOB
25,0.001126,1.81831e-05,NA,0.0022262,F1044C.VOB
26,0.00108928,3.63663e-05,NA,0.00357938,F1044C.VOB
27,2.44783e-05,1.81831e-05,NA,0.00275001,F1044C.VOB
28,0.000257022,5.45494e-05,NA,0.00275001,F1044C.VOB
29,0.00135855,3.63663e-05,NA,0.00283731,F1044C.VOB
30,0.000465088,3.63663e-05,NA,0.00318652,F1044C.VOB
31,0.000416131,1.81831e-05,NA,0.00314287,F1044C.VOB
32,0.00106481,0.000327297,NA,0.00270636,F1044C.VOB
33,0.00057524,0.00470943,NA,0.00226985,F1044C.VOB
34,8.56741e-05,0.0100553,NA,0.00279366,F1044C.VOB
35,0.000122392,0.0129646,NA,0.00292461,F1044C.VOB
36,1.22392e-05,0.0141828,NA,0.00270636,F1044C.VOB
37,4.89566e-05,0.0139647,NA,0.00288096,F1044C.VOB
38,6.11958e-05,0.0135646,NA,0.00419049,F1044C.VOB
39,2.44783e-05,0.0108553,NA,0.00331747,F1044C.VOB
40,2.44783e-05,0.00843698,NA,0.00261906,F1044C.VOB
41,2.44783e-05,0.00567314,NA,0.0021389,F1044C.VOB
42,0.000134631,0.00278202,NA,0.00331747,F1044C.VOB
43,0.000465088,0.0018365,NA,0.00244445,F1044C.VOB
44,0.00212961,0.000618227,NA,0.00458335,F1044C.VOB
45,0.00403892,0.000254564,NA,0.00379763,F1044C.VOB
46,0.00550762,5.45494e-05,NA,0.00366668,F1044C.VOB
47,0.00487118,1.81831e-05,NA,0.00467065,F1044C.VOB
48,0.00255798,0,NA,0.00702781,F1044C.VOB
49,0.000905697,9.09157e-05,NA,0.00624209,F1044C.VOB
50,0.000134631,9.09157e-05,NA,0.00689685,F1044C.VOB
51,2.44783e-05,5.45494e-05,NA,0.00449605,F1044C.VOB
52,0.000697632,3.63663e-05,NA,0.00440875,F1044C.VOB
53,0.00173796,5.45494e-05,NA,0.00515081,F1044C.VOB
54,0.00206842,1.81831e-05,NA,0.00458335,F1044C.VOB
55,0.00285172,3.63663e-05,NA,0.004627,F1044C.VOB
56,0.0048467,9.09157e-05,NA,0.00711511,F1044C.VOB
57,0.00228872,5.45494e-05,NA,0.0068532,F1044C.VOB
58,0.00119944,0.000109099,NA,0.0101707,F1044C.VOB
59,0.0011872,0.000127282,NA,0.0146231,F1044C.VOB
60,0.00072211,7.27326e-05,NA,0.0178096,F1044C.VOB
61,0.00086898,5.45494e-05,NA,0.0230914,F1044C.VOB
62,0.00100361,0.000145465,NA,0.0298136,F1044C.VOB
63,0.000709871,0.000181831,NA,0.0321708,F1044C.VOB
64,0.00042837,1.81831e-05,NA,0.0266271,F1044C.VOB
65,0.000709871,3.63663e-05,NA,0.0189445,F1044C.VOB
66,0.000232544,5.45494e-05,NA,0.00672225,F1044C.VOB
67,0.000305979,1.81831e-05,NA,0.00366668,F1044C.VOB
68,0.000305979,0.000127282,NA,0.00405954,F1044C.VOB
69,0.000159109,7.27326e-05,NA,0.00309922,F1044C.VOB
70,0,7.27326e-05,NA,0.00401589,F1044C.VOB
71,6.11958e-05,3.63663e-05,NA,0.00532542,F1044C.VOB
72,0,7.27326e-05,NA,0.004627,F1044C.VOB
73,1.22392e-05,0,NA,0.00388494,F1044C.VOB
74,0.000110152,1.81831e-05,NA,0.0047143,F1044C.VOB
75,0.000159109,3.63663e-05,NA,0.00292461,F1044C.VOB
76,0,7.27326e-05,NA,0.00314287,F1044C.VOB
77,0,3.63663e-05,NA,0.00362303,F1044C.VOB
78,0,0,NA,0.00427779,F1044C.VOB
79,0,1.81831e-05,NA,0.00331747,F1044C.VOB
80,0,3.63663e-05,NA,0.00698415,F1044C.VOB
81,0,1.81831e-05,NA,0.00353573,F1044C.VOB
82,1.22392e-05,3.63663e-05,NA,0.00301192,F1044C.VOB
83,0,5.45494e-05,NA,0.00235715,F1044C.VOB
84,1.22392e-05,0,NA,0.00283731,F1044C.VOB
85,1.22392e-05,1.81831e-05,NA,0.00200794,F1044C.VOB
86,1.22392e-05,1.81831e-05,NA,0.00384129,F1044C.VOB
87,0,5.45494e-05,NA,0.00257541,F1044C.VOB
88,0,3.63663e-05,NA,0.00301192,F1044C.VOB
89,0,3.63663e-05,NA,0.00384129,F1044C.VOB
90,0,1.81831e-05,NA,0.00327382,F1044C.VOB
91,0,5.45494e-05,NA,0.00711511,F1044C.VOB
92,0,9.09157e-05,NA,0.0123969,F1044C.VOB
93,0,0,NA,0.00995242,F1044C.VOB
94,1.22392e-05,0,NA,0.00807543,F1044C.VOB
95,1.22392e-05,1.81831e-05,NA,0.00859924,F1044C.VOB
96,1.22392e-05,0,NA,0.00611114,F1044C.VOB
97,0,0,NA,0.00449605,F1044C.VOB
98,0,3.63663e-05,NA,0.00742066,F1044C.VOB
99,0,7.27326e-05,NA,0.004627,F1044C.VOB
100,0,1.81831e-05,NA,0.00388494,F1044C.VOB
101,0,1.81831e-05,NA,0.00375398,F1044C.VOB
102,0,0,NA,0.00362303,F1044C.VOB
103,1.22392e-05,0,NA,0.00261906,F1044C.VOB
104,0,5.45494e-05,NA,0.00580558,F1044C.VOB
105,0,0,NA,0.0024008,F1044C.VOB
106,0,5.45494e-05,NA,0.0045397,F1044C.VOB
107,0,5.45494e-05,NA,0.00641669,F1044C.VOB
108,0,1.81831e-05,NA,0.00427779,F1044C.VOB
109,0,3.63663e-05,NA,0.00305557,F1044C.VOB
110,1.22392e-05,3.63663e-05,NA,0.00628574,F1044C.VOB
111,0,0,NA,0.00554367,F1044C.VOB
112,0,0,NA,0.00580558,F1044C.VOB
113,0,0,NA,0.00680955,F1044C.VOB
