"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"46","F1044C2",46,0.0842568,6.346794e-05,NA,0.00351395,17.5255564160211,10.122575094529,NA,14.3476479455457
"47","F1044C2",47,0.0826212,8.039274e-05,NA,0.003246484,17.5041459534376,10.4444626770159,NA,14.253127004685
"48","F1044C2",48,0.07730866,8.885512e-05,NA,0.003062024,17.4334193929758,10.5830921131278,NA,14.1920504709685
"49","F1044C2",49,0.0711255,8.039272e-05,NA,0.00310814,17.3426731780907,10.5157976658036,NA,14.2060425454349
"50","F1044C2",50,0.06345886,8.462392e-05,NA,0.002803782,17.2204857877584,10.5968908449853,NA,14.099666819584
"51","F1044C2",51,0.05538228,7.616154e-05,NA,0.002868344,17.0870371289312,10.3771687023713,NA,14.1166470275198
"52","F1044C2",52,0.05191244,7.616154e-05,NA,0.00282223,17.032226681862,10.3771687023713,NA,14.0946472477162
"53","F1044C2",53,0.05235198,8.039278e-05,NA,0.002905236,17.039126174655,10.4217978853139,NA,14.1244541371663
"54","F1044C2",54,0.05692912,7.193036e-05,NA,0.003006688,17.1099658613607,10.319632445441,NA,14.1521711905517
"55","F1044C2",55,0.0634969,8.885518e-05,NA,0.003274154,17.2185992813395,10.4890923326381,NA,14.2482882289922
"56","F1044C2",56,0.07022104,0.00011001118,NA,0.002877566,17.3350389792523,10.8474442264837,NA,14.1096587928802
"57","F1044C2",57,0.07320484,0.00011847358,NA,0.00332949,17.3830186550656,10.914738673808,NA,14.2617760466276
"58","F1044C2",58,0.07344152,0.00010577996,NA,0.003274152,17.3866375480457,10.7314800547534,NA,14.2424059796485
"59","F1044C2",59,0.07079582,0.00011424238,NA,0.00301591,17.3487914831441,10.8336454946263,NA,14.1624863668314
"60","F1044C2",60,0.06653142,8.885518e-05,NA,0.002969794,17.2852692536989,10.4444634648152,NA,14.1488753285727
"61","F1044C2",61,0.06190778,8.039274e-05,NA,0.003264928,17.2129411446527,10.3633699705139,NA,14.2601325650437
"62","F1044C2",62,0.05709818,5.500554e-05,NA,0.002932902,17.1286811995639,9.97418794070284,NA,14.1608453561428
"63","F1044C2",63,0.05148978,6.346792e-05,NA,0.003218814,17.0180344419208,10.1128173768148,NA,14.2452999402772
"64","F1044C2",64,0.04483748,7.193032e-05,NA,0.003181922,16.8696534609462,10.1801118241391,NA,14.2307480407084
"65","F1044C2",65,0.03898818,8.03927e-05,NA,0.00314503,16.7258441531351,10.399833966753,NA,14.2191505344758
"66","F1044C2",66,0.03263172,8.03927e-05,NA,0.003108138,16.5431026582257,10.399833966753,NA,14.2081888383091
"67","F1044C2",67,0.02562864,9.308626e-05,NA,0.003006686,16.2552555923628,10.6770923662973,NA,14.1644512906914
"68","F1044C2",68,0.019441252,8.462388e-05,NA,0.002776112,15.9176192722434,10.5384629301853,NA,14.099366773536
"69","F1044C2",69,0.014475282,5.923668e-05,NA,0.00311736,15.5734293837152,10.1492809003742,NA,14.205269770265
"70","F1044C2",70,0.009150072,6.346786e-05,NA,0.003163476,14.9385779262731,10.2068171573046,NA,14.2196648387991
"71","F1044C2",71,0.00539707,6.76991e-05,NA,0.003126584,14.5114571200506,10.2514463402471,NA,14.2080673325665
"72","F1044C2",72,0.004437682,8.885514e-05,NA,0.003191144,14.3952154658431,10.4136328561701,NA,14.2369832261793
"73","F1044C2",73,0.004006594,0.00011847356,NA,0.003163476,14.3218045123246,10.714448808205,NA,14.2275329505394
"74","F1044C2",74,0.00322049,0.00011847356,NA,0.00289601,14.0624682725342,10.714448808205,NA,14.1497456866102
"75","F1044C2",75,0.003237396,0.00011001118,NA,0.002886786,14.07650956176,10.5758193720931,NA,14.1469481243088
"76","F1044C2",76,0.003288112,0.00011424238,NA,0.002665436,14.0957241699268,10.6122836834518,NA,14.0582500902371
"77","F1044C2",77,0.00266261,8.885516e-05,NA,0.002656214,13.9514603706355,10.3925609105985,NA,14.0543668819078
"78","F1044C2",78,0.00238367,6.769912e-05,NA,0.002822228,13.8838178245251,10.2303743946756,NA,14.1053454892245
"79","F1044C2",79,0.002578082,8.462392e-05,NA,0.002720776,13.9848363714215,10.5522619771624,NA,14.0655755165511
"80","F1044C2",80,0.003216262,8.462392e-05,NA,0.002517872,14.2387498693499,10.5522619771624,NA,13.9914040744814
"81","F1044C2",81,0.00378682,8.462392e-05,NA,0.002932904,14.3804094057238,10.5522619771624,NA,14.1346309328589
"82","F1044C2",82,0.004010818,0.00012270474,NA,0.003145032,14.4446192216885,10.829521164506,NA,14.20907866407
"83","F1044C2",83,0.00518152,0.00012693598,NA,0.00301591,14.6424547672658,10.8741503474486,NA,14.1706041705444
"84","F1044C2",84,0.008190682,0.00012693598,NA,0.003228038,15.0355389145281,10.8741503474486,NA,14.2462914339241
"85","F1044C2",85,0.012167686,0.0001565544,NA,0.003477058,15.3757945851908,11.1749662994836,NA,14.3340739142525
"86","F1044C2",86,0.016229214,0.0001353984,NA,0.00310814,15.6815606262097,10.8166144056379,NA,14.2128468356787
"87","F1044C2",87,0.019842746,9.308638e-05,NA,0.003071248,16.0199499954886,10.4582620391126,NA,14.2017328319574
"88","F1044C2",88,0.0205739,8.885514e-05,NA,0.002822228,16.0861394845271,10.4136328561701,NA,14.0965143138735
"89","F1044C2",89,0.018845326,7.616152e-05,NA,0.002582432,15.9499115161312,10.2303742371155,NA,14.0084523757671
"90","F1044C2",90,0.015341676,4.65431e-05,NA,0.002600878,15.6951448639792,9.92955828508059,NA,14.01364748768
"91","F1044C2",91,0.011373128,7.61615e-05,NA,0.00263777,15.4052716671146,10.3454465934166,NA,14.0296560987179
"92","F1044C2",92,0.00831325,8.462388e-05,NA,0.002527094,15.1704930343491,10.4840760295285,NA,13.9920455242302
"93","F1044C2",93,0.007417268,8.03927e-05,NA,0.002942128,15.0857850055625,10.4265397725982,NA,14.145496594489
"94","F1044C2",94,0.006821352,9.731752e-05,NA,0.00313581,15.0037352401335,10.6462627030115,NA,14.2193684387712
"95","F1044C2",95,0.006115548,9.731752e-05,NA,0.003062026,14.8575097097867,10.6462627030115,NA,14.1977256582975
"96","F1044C2",96,0.00517307,8.039268e-05,NA,0.003034358,14.559795451977,10.5076327942198,NA,14.1858413656905
"97","F1044C2",97,0.0039093872,0.00010154872,NA,0.00304358,14.0474220937325,10.6698193101428,NA,14.1892598974936
"98","F1044C2",98,0.0029035132,9.731752e-05,NA,0.002776114,13.8681050879033,10.5887261309612,NA,14.104563296808
"99","F1044C2",99,0.0033092432,7.616152e-05,NA,0.002942128,13.9274318699,10.2303742371155,NA,14.1515313485152
"100","F1044C2",100,0.0040404052,8.885514e-05,NA,0.00282223,14.0773497841391,10.4136328561701,NA,14.1104427928047
"101","F1044C2",101,0.0052660512,0.00010154878,NA,0.002840676,14.4168957444999,10.5255564864369,NA,14.1184438770824
"102","F1044C2",102,0.00612823,8.039274e-05,NA,0.003015914,14.8598649240293,10.3633699705139,NA,14.1742787002408
"103","F1044C2",103,0.005692914,8.885512e-05,NA,0.003025136,14.6620661653231,10.5019994066259,NA,14.1778820211502
"104","F1044C2",104,0.004205234,0.00015232292,NA,0.00273,14.0954234965118,11.056516560224,NA,14.0848090723666
"105","F1044C2",105,0.003596636,0.00017347892,NA,0.003006688,13.9798075876255,11.195145996336,NA,14.169380075211
"106","F1044C2",106,0.0021808032,0.00014809172,NA,0.003209592,13.404530191178,10.805963966525,NA,14.2411063709277
"107","F1044C2",107,0.001267908,0.00013962934,NA,0.0030528,12.8307757764096,10.667334530413,NA,14.1919388679745
"108","F1044C2",108,0.001610244,0.00012270458,NA,0.003062024,12.9997666773276,10.678491914776,NA,14.1954791774198
"109","F1044C2",109,0.001758166,6.769916e-05,NA,0.003338714,13.1901678364324,10.2599981510458,NA,14.283846014714
"110","F1044C2",110,0.002379442,3.808074e-05,NA,0.003117362,13.3076045418026,9.95900455606467,NA,14.2192910514008
"111","F1044C2",111,0.0050293748,4.231192e-05,NA,0.003218816,14.0029277175464,10.132290760355,NA,14.2473628977946
"112","F1044C2",112,0.006085966,4.654312e-05,NA,0.003080472,14.604368453181,10.2336572343321,NA,14.1909165279072
"113","F1044C2",113,0.005845062,6.769912e-05,NA,0.003154254,14.5017326656574,10.3560959690004,NA,14.2171831079121
"114","F1044C2",114,0.006225436,7.19303e-05,NA,0.003034354,14.6912097088285,10.4136322259307,NA,14.1835553235937
