"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"46","F1044R2",46,2.247048e-05,4.444362e-05,NA,0.0010788334,9.7885219686904,9.9991223089034,NA,12.7795758999917
"47","F1044R2",47,2.568054e-05,5.555452e-05,NA,0.0009798578,9.58144572227426,10.039668639711,NA,12.8772696975945
"48","F1044R2",48,1.92604e-05,5.555452e-05,NA,0.0004948778,9.55747187010318,10.039668639711,NA,12.5103479276448
"49","F1044R2",49,9.6302e-06,5.925816e-05,NA,0.0002078488,9.30679213090668,10.178298075823,NA,11.9644788657544
"50","F1044R2",50,9.6302e-06,5.555454e-05,NA,0.0001088732,9.30679213090668,10.0972054142078,NA,11.7523179438414
"51","F1044R2",51,6.42012e-06,5.185092e-05,NA,0.0001088732,8.96021698302585,10.0607412468517,NA,11.7523179438414
"52","F1044R2",52,3.21006e-06,7.777642e-05,NA,0.0003761072,8.96021698302585,10.3015361677234,NA,12.2955626404097
"53","F1044R2",53,3.21006e-06,0.00011851634,NA,0.000425595,8.96021698302585,10.675896104633,NA,12.1455853625624
"54","F1044R2",54,3.21006e-06,0.00011851634,NA,0.0004057998,8.96021698302585,10.675896104633,NA,12.0614670147358
"55","F1044R2",55,9.6302e-06,0.00011110906,NA,0.000534468,9.30679213090668,10.8957724670749,NA,12.1794064822475
"56","F1044R2",56,6.42014e-06,9.999816e-05,NA,0.0004948778,9.65336727878751,10.6667000541111,NA,12.3561308609704
"57","F1044R2",57,6.42014e-06,7.407266e-05,NA,0.00024743892,9.65336727878751,10.3657064030215,NA,11.7054585518704
"58","F1044R2",58,6.42014e-06,4.074e-05,NA,0.00019795112,9.65336727878751,10.0710429395185,NA,11.7087268928203
"59","F1044R2",59,6.42014e-06,3.333272e-05,NA,0.00014846332,9.65336727878751,10.1625937010694,NA,11.7152635747202
"60","F1044R2",60,0,4.074e-05,NA,1.979512e-05,NA,10.0710429395185,NA,10.7793627971464
"61","F1044R2",61,6.42014e-06,4.074e-05,NA,7.918052e-05,9.65336727878751,10.0710429395185,NA,11.3286692782637
"62","F1044R2",62,6.42014e-06,2.96291e-05,NA,0.0001682586,9.65336727878751,10.0274392650442,NA,12.1810435080829
"63","F1044R2",63,1.605034e-05,1.481456e-05,NA,0.0002078488,9.85609931364185,9.79639065486561,NA,11.9448653278406
