"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"1","F1044G",1,0.00014467018,NA,0.002918463
"2","F1044G",2,0.00022197959,NA,0.005576174
"3","F1044G",3,0.00022197959,NA,0.00798316
"4","F1044G",4,0.00026770439,NA,0.009136504
"5","F1044G",5,0.00025523419,NA,0.009046242
"6","F1044G",6,0.00019870858,NA,0.008263974
"7","F1044G",7,0.00012804316,NA,0.006218038
"8","F1044G",8,0.00018872557,NA,0.0036706452
"9","F1044G",9,0.00018456877,NA,0.0021361954
"10","F1044G",10,0.00011972956,NA,0.0017450614
"11","F1044G",11,0.00012221677,NA,0.001183433
"12","F1044G",12,0.00011557278,NA,0.000842443
"13","F1044G",13,5.489037e-05,NA,0.0016748578
"14","F1044G",14,1.083516e-05,NA,0.0022164276
"15","F1044G",15,1.083516e-05,NA,0.0025072716
"16","F1044G",16,8.34795e-06,NA,0.002687796
"17","F1044G",17,8.34795e-06,NA,0.002406982
"18","F1044G",18,1.083516e-05,NA,0.0015244218
"19","F1044G",19,1.083516e-05,NA,0.00111323
"20","F1044G",20,1.083516e-05,NA,0.00072209508
"21","F1044G",21,1.083516e-05,NA,0.00037107616
"22","F1044G",22,1.083516e-05,NA,0.00027078524
"23","F1044G",23,8.34795e-06,NA,0.00018511987
"24","F1044G",24,8.34795e-06,NA,3.92801e-05
"25","F1044G",25,8.34795e-06,NA,0.00011951282
"26","F1044G",26,8.34795e-06,NA,0.00011408017
"27","F1044G",27,8.34795e-06,NA,0.00010864752
"28","F1044G",28,8.34795e-06,NA,0.00012410929
"29","F1044G",29,8.34795e-06,NA,0.00012410929
"30","F1044G",30,8.34795e-06,NA,3.844392e-05
"31","F1044G",31,8.34795e-06,NA,3.844392e-05
"32","F1044G",32,8.34795e-06,NA,3.844392e-05
"33","F1044G",33,1.499194e-05,NA,2.298215e-05
"34","F1044G",34,1.499194e-05,NA,2.298215e-05
"35","F1044G",35,1.499194e-05,NA,2.298215e-05
"36","F1044G",36,1.499194e-05,NA,2.298215e-05
"37","F1044G",37,2.579273e-05,NA,2.298215e-05
"38","F1044G",38,1.914874e-05,NA,2.298215e-05
"39","F1044G",39,1.914874e-05,NA,2.298215e-05
"40","F1044G",40,2.163595e-05,NA,2.298215e-05
"41","F1044G",41,2.163595e-05,NA,2.298215e-05
"42","F1044G",42,1.083516e-05,NA,2.298215e-05
