"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist"
"1","F1044M2",1,5.675203e-05,0.00831642,NA,0.0011005676
"2","F1044M2",2,7.754419e-05,0.005861278,NA,0.0011290306
"3","F1044M2",3,7.754419e-05,0.0034021734,NA,0.0008728646
"4","F1044M2",4,7.754419e-05,0.0020890536,NA,0.0010815936
"5","F1044M2",5,7.754419e-05,0.001317099,NA,0.0012144216
"6","F1044M2",6,3.235232e-05,0.0009271428,NA,0.001015181
"7","F1044M2",7,4.274852e-05,0.0010624328,NA,0.0011859594
"8","F1044M2",8,0.00022828759,0.0012932234,NA,0.0014231514
"9","F1044M2",9,0.00029427166,0.0014125972,NA,0.0013567374
"10","F1044M2",10,0.00029427166,0.0015200338,NA,0.0014611014
"11","F1044M2",11,0.00032386933,0.001599616,NA,0.00170778
"12","F1044M2",12,0.00028907346,0.001460346,NA,0.001565464
"13","F1044M2",13,0.00014352826,0.001400658,NA,0.001793168
"14","F1044M2",14,7.754419e-05,0.0012136388,NA,0.002077798
"15","F1044M2",15,7.754419e-05,0.0009788694,NA,0.001840606
"16","F1044M2",16,4.794652e-05,0.0008395998,NA,0.001726754
"17","F1044M2",17,4.794652e-05,0.000632684,NA,0.001812144
"18","F1044M2",18,7.95265e-06,0.0004377064,NA,0.0013377604
"19","F1044M2",19,1.675822e-05,0.000378019,NA,0.0012523704
"20","F1044M2",20,7.234629e-05,0.0004456646,NA,0.0013187844
"21","F1044M2",21,0.00020070696,0.000425769,NA,0.001204933
"22","F1044M2",22,0.00021990863,0.0004774978,NA,0.001309297
"23","F1044M2",23,0.00023391224,0.0004098522,NA,0.00133776
"24","F1044M2",24,0.00025470434,0.0004058732,NA,0.0010341556
"25","F1044M2",25,0.00035866514,0.000322311,NA,0.0010056916
"26","F1044M2",26,0.00043663594,0.0002586446,NA,0.001081593
"27","F1044M2",27,0.00096163774,0.0001392702,NA,0.000977229
"28","F1044M2",28,0.0017881276,0.000131312,NA,0.0011859576
"29","F1044M2",29,0.0022611494,0.00010743704,NA,0.001271346
