"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"1","F1044I2",1,8.34795e-06,NA,0.003239328
"2","F1044I2",2,8.34795e-06,NA,0.00353468
"3","F1044I2",3,8.34795e-06,NA,0.003182166
"4","F1044I2",4,8.34795e-06,NA,0.003306022
"5","F1044I2",5,8.34795e-06,NA,0.003067836
"6","F1044I2",6,8.34795e-06,NA,0.002963034
"7","F1044I2",7,8.34795e-06,NA,0.002943978
"8","F1044I2",8,8.34795e-06,NA,0.002982086
"9","F1044I2",9,8.34795e-06,NA,0.002696264
"10","F1044I2",10,8.34795e-06,NA,0.003058308
"11","F1044I2",11,8.34795e-06,NA,0.002924924
"12","F1044I2",12,8.34795e-06,NA,0.002686738
"13","F1044I2",13,8.34795e-06,NA,0.002658156
"14","F1044I2",14,1.121856e-05,NA,0.002772484
"15","F1044I2",15,1.121856e-05,NA,0.002381858
"16","F1044I2",16,1.121856e-05,NA,0.002496188
"17","F1044I2",17,1.121856e-05,NA,0.00260099
"18","F1044I2",18,1.121856e-05,NA,0.0026391
"19","F1044I2",19,8.34795e-06,NA,0.002620046
"20","F1044I2",20,1.121856e-05,NA,0.002934452
"21","F1044I2",21,1.408917e-05,NA,0.002705792
"22","F1044I2",22,1.408917e-05,NA,0.002924924
"23","F1044I2",23,1.695978e-05,NA,0.00294398
"24","F1044I2",24,1.695978e-05,NA,0.002934452
"25","F1044I2",25,1.408917e-05,NA,0.00267721
"26","F1044I2",26,1.121856e-05,NA,0.002953506
"27","F1044I2",27,1.121856e-05,NA,0.00248666
"28","F1044I2",28,8.34795e-06,NA,0.002562878
"29","F1044I2",29,8.34795e-06,NA,0.002534296
"30","F1044I2",30,1.121856e-05,NA,0.002543824
"31","F1044I2",31,1.121856e-05,NA,0.002505714
"32","F1044I2",32,1.121856e-05,NA,0.002829648
"33","F1044I2",33,1.408917e-05,NA,0.002543826
"34","F1044I2",34,1.408917e-05,NA,0.002963034
"35","F1044I2",35,1.121856e-05,NA,0.003144056
"36","F1044I2",36,1.408917e-05,NA,0.003172638
"37","F1044I2",37,1.408917e-05,NA,0.00304878
"38","F1044I2",38,1.121856e-05,NA,0.003439404
"39","F1044I2",39,1.121856e-05,NA,0.003010668
"40","F1044I2",40,1.121856e-05,NA,0.003096414
"41","F1044I2",41,8.34795e-06,NA,0.002877284
"42","F1044I2",42,8.34795e-06,NA,0.002791538
"43","F1044I2",43,8.34795e-06,NA,0.002743902
"44","F1044I2",44,8.34795e-06,NA,0.00271532
"45","F1044I2",45,2.937936e-05,NA,0.00249619
"46","F1044I2",46,2.937936e-05,NA,0.00290587
"47","F1044I2",47,2.937936e-05,NA,0.002924924
"48","F1044I2",48,2.937936e-05,NA,0.002953506
"49","F1044I2",49,2.937936e-05,NA,0.002896342
"50","F1044I2",50,1.575874e-05,NA,0.003067836
"51","F1044I2",51,1.575874e-05,NA,0.002629574
"52","F1044I2",52,1.575874e-05,NA,0.002839178
"53","F1044I2",53,1.862935e-05,NA,0.002524772
"54","F1044I2",54,1.862935e-05,NA,0.002581936
"55","F1044I2",55,1.121856e-05,NA,0.002515244
"56","F1044I2",56,1.121856e-05,NA,0.002724848
"57","F1044I2",57,1.408917e-05,NA,0.002505718
"58","F1044I2",58,1.121856e-05,NA,0.002953508
"59","F1044I2",59,1.408917e-05,NA,0.003067838
"60","F1044I2",60,1.408917e-05,NA,0.00317264
"61","F1044I2",61,1.408917e-05,NA,0.003067838
"62","F1044I2",62,1.121856e-05,NA,0.00335366
"63","F1044I2",63,1.121856e-05,NA,0.00282965
"64","F1044I2",64,8.34795e-06,NA,0.00290587
"65","F1044I2",65,8.34795e-06,NA,0.00286776
"66","F1044I2",66,8.34795e-06,NA,0.002848704
"67","F1044I2",67,8.34795e-06,NA,0.002686738
"68","F1044I2",68,8.34795e-06,NA,0.002963034
"69","F1044I2",69,8.34795e-06,NA,0.0026391
"70","F1044I2",70,8.34795e-06,NA,0.002982088
"71","F1044I2",71,8.34795e-06,NA,0.003182164
"72","F1044I2",72,8.34795e-06,NA,0.003248856
"73","F1044I2",73,8.34795e-06,NA,0.00297256
"74","F1044I2",74,1.121856e-05,NA,0.003487042
"75","F1044I2",75,1.121856e-05,NA,0.0027439
"76","F1044I2",76,1.121856e-05,NA,0.00282012
"77","F1044I2",77,1.121856e-05,NA,0.00326791
"78","F1044I2",78,1.121856e-05,NA,0.004220654
"79","F1044I2",79,8.34795e-06,NA,0.004735136
"80","F1044I2",80,8.34795e-06,NA,0.005440168
"81","F1044I2",81,8.34795e-06,NA,0.005306784
"82","F1044I2",82,8.34795e-06,NA,0.004992378
"83","F1044I2",83,8.34795e-06,NA,0.004258766
"84","F1044I2",84,8.34795e-06,NA,0.003858614
"85","F1044I2",85,8.34795e-06,NA,0.004115854
"86","F1044I2",86,8.34795e-06,NA,0.00513529
"87","F1044I2",87,8.34795e-06,NA,0.00606898
"88","F1044I2",88,1.121856e-05,NA,0.007383766
"89","F1044I2",89,1.408917e-05,NA,0.007469512
"90","F1044I2",90,1.408917e-05,NA,0.006983612
"91","F1044I2",91,1.408917e-05,NA,0.005868902
"92","F1044I2",92,1.408917e-05,NA,0.004897102
"93","F1044I2",93,1.121856e-05,NA,0.003515624
"94","F1044I2",94,8.34795e-06,NA,0.003229802
"95","F1044I2",95,8.34795e-06,NA,0.002972562
"96","F1044I2",96,8.34795e-06,NA,0.003039254
"97","F1044I2",97,8.34795e-06,NA,0.002772486
"98","F1044I2",98,8.34795e-06,NA,0.003058308
"99","F1044I2",99,8.34795e-06,NA,0.00271532
"100","F1044I2",100,8.34795e-06,NA,0.003125
"101","F1044I2",101,8.34795e-06,NA,0.003115472
"102","F1044I2",102,1.575874e-05,NA,0.003277438
"103","F1044I2",103,1.575874e-05,NA,0.003229802
"104","F1044I2",104,1.575874e-05,NA,0.003115472
"105","F1044I2",105,1.575874e-05,NA,0.002620044
"106","F1044I2",106,1.575874e-05,NA,0.00285823
"107","F1044I2",107,8.34795e-06,NA,0.002696264
"108","F1044I2",108,8.34795e-06,NA,0.002696264
"109","F1044I2",109,8.34795e-06,NA,0.003115472
"110","F1044I2",110,8.34795e-06,NA,0.003372714
"111","F1044I2",111,8.34795e-06,NA,0.002810596
"112","F1044I2",112,1.121856e-05,NA,0.003172638
"113","F1044I2",113,1.121856e-05,NA,0.00294398
"114","F1044I2",114,1.121856e-05,NA,0.002677212
"115","F1044I2",115,2.316955e-05,NA,0.00245808
"116","F1044I2",116,2.604016e-05,NA,0.00279154
"117","F1044I2",117,2.316955e-05,NA,0.002324696
"118","F1044I2",118,2.316955e-05,NA,0.002448552
"119","F1044I2",119,2.316955e-05,NA,0.002553352
"120","F1044I2",120,1.121856e-05,NA,0.002839176
"121","F1044I2",121,8.34795e-06,NA,0.002829648
"122","F1044I2",122,8.34795e-06,NA,0.003258384
"123","F1044I2",123,8.34795e-06,NA,0.003001142
"124","F1044I2",124,8.34795e-06,NA,0.003296494
"125","F1044I2",125,8.34795e-06,NA,0.003153582
"126","F1044I2",126,8.34795e-06,NA,0.003096418
"127","F1044I2",127,8.34795e-06,NA,0.003125
"128","F1044I2",128,8.34795e-06,NA,0.003420352
"129","F1044I2",129,8.34795e-06,NA,0.003086892
"130","F1044I2",130,8.34795e-06,NA,0.003277442
"131","F1044I2",131,8.34795e-06,NA,0.003239332
"132","F1044I2",132,8.34795e-06,NA,0.003086892
"133","F1044I2",133,8.34795e-06,NA,0.002810596
"134","F1044I2",134,8.34795e-06,NA,0.002915396
"135","F1044I2",135,8.34795e-06,NA,0.002496188
"136","F1044I2",136,1.121856e-05,NA,0.002753428
"137","F1044I2",137,1.408917e-05,NA,0.002705792
"138","F1044I2",138,1.408917e-05,NA,0.002782012
"139","F1044I2",139,1.408917e-05,NA,0.003172638
"140","F1044I2",140,1.408917e-05,NA,0.003553736
"141","F1044I2",141,1.121856e-05,NA,0.003372716
"142","F1044I2",142,8.34795e-06,NA,0.003906252
"143","F1044I2",143,2.029894e-05,NA,0.004125382
"144","F1044I2",144,2.029894e-05,NA,0.004811358
"145","F1044I2",145,2.316955e-05,NA,0.006240472
"146","F1044I2",146,4.420096e-05,NA,0.00818406
"147","F1044I2",147,4.420096e-05,NA,0.008774762
"148","F1044I2",148,3.224997e-05,NA,0.00915586
"149","F1044I2",149,3.224997e-05,NA,0.008193588
"150","F1044I2",150,2.937936e-05,NA,0.006935968
"151","F1044I2",151,1.121856e-05,NA,0.006049926
"152","F1044I2",152,1.121856e-05,NA,0.0056593
"153","F1044I2",153,1.121856e-05,NA,0.005668828
"154","F1044I2",154,1.121856e-05,NA,0.006678736
"155","F1044I2",155,1.121856e-05,NA,0.006564406
"156","F1044I2",156,8.34795e-06,NA,0.005383002
"157","F1044I2",157,8.34795e-06,NA,0.004630334
"158","F1044I2",158,8.34795e-06,NA,0.004439784
"159","F1044I2",159,8.34795e-06,NA,0.00330602
"160","F1044I2",160,8.34795e-06,NA,0.003858612
"161","F1044I2",161,8.34795e-06,NA,0.003915778
"162","F1044I2",162,8.34795e-06,NA,0.003953888
"163","F1044I2",163,8.34795e-06,NA,0.00346799
"164","F1044I2",164,8.34795e-06,NA,0.00342988
"165","F1044I2",165,8.34795e-06,NA,0.002591464
"166","F1044I2",166,8.34795e-06,NA,0.002858232
"167","F1044I2",167,8.34795e-06,NA,0.00286776
"168","F1044I2",168,3.391956e-05,NA,0.002982088
"169","F1044I2",169,3.391956e-05,NA,0.00301067
"170","F1044I2",170,3.391956e-05,NA,0.003258384
"171","F1044I2",171,3.391956e-05,NA,0.002858232
"172","F1044I2",172,4.133035e-05,NA,0.002982088
"173","F1044I2",173,1.575874e-05,NA,0.002924924
"174","F1044I2",174,1.575874e-05,NA,0.002820122
"175","F1044I2",175,1.862935e-05,NA,0.002972562
"176","F1044I2",176,2.149996e-05,NA,0.003429878
"177","F1044I2",177,1.408917e-05,NA,0.00301067
"178","F1044I2",178,1.408917e-05,NA,0.003334602
"179","F1044I2",179,1.408917e-05,NA,0.003448932
"180","F1044I2",180,1.121856e-05,NA,0.002991614
"181","F1044I2",181,8.34795e-06,NA,0.002686736
"182","F1044I2",182,8.34795e-06,NA,0.003410822
"183","F1044I2",183,8.34795e-06,NA,0.004411204
"184","F1044I2",184,8.34795e-06,NA,0.00623094
"185","F1044I2",185,8.34795e-06,NA,0.007393288
"186","F1044I2",186,1.121856e-05,NA,0.00865091
"187","F1044I2",187,1.408917e-05,NA,0.009689392
"188","F1044I2",188,1.408917e-05,NA,0.009203492
"189","F1044I2",189,2.604016e-05,NA,0.00751714
"190","F1044I2",190,2.604016e-05,NA,0.006612034
"191","F1044I2",191,2.316955e-05,NA,0.005487796
"192","F1044I2",192,2.029894e-05,NA,0.004506478
"193","F1044I2",193,2.316955e-05,NA,0.004458842
"194","F1044I2",194,1.408917e-05,NA,0.005192454
"195","F1044I2",195,1.408917e-05,NA,0.005668826
"196","F1044I2",196,1.408917e-05,NA,0.006202364
"197","F1044I2",197,1.408917e-05,NA,0.00581174
"198","F1044I2",198,2.316955e-05,NA,0.005230566
"199","F1044I2",199,2.029894e-05,NA,0.004430262
"200","F1044I2",200,2.029894e-05,NA,0.003849088
"201","F1044I2",201,2.316955e-05,NA,0.003191694
"202","F1044I2",202,2.316955e-05,NA,0.003258386
"203","F1044I2",203,1.121856e-05,NA,0.003125002
