"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist"
"1","F1044R1",1,7.95265e-06,0.004513664,NA,2.298215e-05
"2","F1044R1",2,7.95265e-06,0.004253774,NA,2.298215e-05
"3","F1044R1",3,7.95265e-06,0.004360786,NA,2.298215e-05
"4","F1044R1",4,7.95265e-06,0.00362316,NA,3.77178e-05
"5","F1044R1",5,7.95265e-06,0.003103382,NA,3.77178e-05
"6","F1044R1",6,7.95265e-06,0.003649914,NA,3.77178e-05
"7","F1044R1",7,7.95265e-06,0.004077966,NA,3.77178e-05
"8","F1044R1",8,7.95265e-06,0.003776036,NA,0.00031343737
"9","F1044R1",9,7.95265e-06,0.003711064,NA,0.00083540329
"10","F1044R1",10,7.95265e-06,0.00368431,NA,0.00205839286
"11","F1044R1",11,7.95265e-06,0.00308427,NA,0.00293340643
"12","F1044R1",12,7.95265e-06,0.002705902,NA,0.00329612
"13","F1044R1",13,7.95265e-06,0.00240015,NA,0.003460442
"14","F1044R1",14,7.95265e-06,0.0019185902,NA,0.003228458
"15","F1044R1",15,7.95265e-06,0.0015134698,NA,0.00234885
"16","F1044R1",16,7.95265e-06,0.0012153626,NA,0.002242524
"17","F1044R1",17,7.95265e-06,0.0008064203,NA,0.002087866
"18","F1044R1",18,7.95265e-06,0.0004471622,NA,0.0017398884
"19","F1044R1",19,1.272426e-05,0.0003707242,NA,0.0015562328
"20","F1044R1",20,1.272426e-05,0.0002751766,NA,0.0015465668
"21","F1044R1",21,1.272426e-05,0.0001949166,NA,0.0023875108
"22","F1044R1",22,1.272426e-05,0.0003172173,NA,0.0043303788
"23","F1044R1",23,1.272426e-05,0.0004624494,NA,0.0059446064
"24","F1044R1",24,7.95265e-06,0.0004089429,NA,0.00769416
"25","F1044R1",25,7.95265e-06,0.0003974773,NA,0.009240726
"26","F1044R1",26,7.95265e-06,0.0004471621,NA,0.009946338
"27","F1044R1",27,7.95265e-06,0.0004089431,NA,0.010584298
"28","F1044R1",28,7.95265e-06,0.0002713548,NA,0.01146391
"29","F1044R1",29,7.95265e-06,0.0002866423,NA,0.010661628
"30","F1044R1",30,1.272426e-05,0.0002942861,NA,0.00878641604
"31","F1044R1",31,1.431479e-05,0.0002866423,NA,0.00686288404
"32","F1044R1",32,1.90864e-05,0.00019276449,NA,0.00415639844
"33","F1044R1",33,2.385801e-05,0.00018894259,NA,0.00157556448
"34","F1044R1",34,2.385801e-05,0.00016385898,NA,0.00050723091
"35","F1044R1",35,2.385801e-05,9.673437e-05,NA,0.0005021613
"36","F1044R1",36,2.226748e-05,2.029637e-05,NA,0.0004151673
"37","F1044R1",37,1.749587e-05,5.302378e-05,NA,0.0004441653
"38","F1044R1",38,1.272426e-05,4.920188e-05,NA,0.00043909569
"39","F1044R1",39,1.431479e-05,4.920188e-05,NA,0.00043909569
"40","F1044R1",40,1.113371e-05,7.428549e-05,NA,0.00054082566
"41","F1044R1",41,1.113371e-05,6.831128e-05,NA,0.00026050986
"42","F1044R1",42,1.113371e-05,3.558387e-05,NA,0.00014911389
"43","F1044R1",43,1.113371e-05,3.343156e-05,NA,0.00014911389
"44","F1044R1",44,9.54318e-06,3.343156e-05,NA,0.00014911389
"45","F1044R1",45,9.54318e-06,8.34795e-06,NA,4.738392e-05
"46","F1044R1",46,9.54318e-06,7.547256e-05,NA,0.00019237432
"47","F1044R1",47,9.54318e-06,8.526867e-05,NA,0.00019237432
"48","F1044R1",48,9.54318e-06,9.124288e-05,NA,0.00019237432
"49","F1044R1",49,9.54318e-06,0.00016218929,NA,0.00019237432
"50","F1044R1",50,7.95265e-06,0.0001758073,NA,0.00019237432
"51","F1044R1",51,7.95265e-06,0.0001146569,NA,2.298215e-05
