"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist"
"1","F1044C1",1,0.02654136,4.562672e-05,NA,0.003045636
"2","F1044C1",2,0.02552246,5.475206e-05,NA,0.00330563
"3","F1044C1",3,0.0278805,5.931474e-05,NA,0.00262779
"4","F1044C1",4,0.0292612,5.185899e-05,NA,0.002748502
"5","F1044C1",5,0.02922794,5.185899e-05,NA,0.002776358
"6","F1044C1",6,0.03001394,3.817093e-05,NA,0.002664932
"7","F1044C1",7,0.03129484,3.360827e-05,NA,0.002859928
"8","F1044C1",8,0.03216818,2.904559e-05,NA,0.002915642
"9","F1044C1",9,0.03145288,3.193866e-05,NA,0.002581364
"10","F1044C1",10,0.02941922,2.904559e-05,NA,0.002962068
"11","F1044C1",11,0.02506914,2.158984e-05,NA,0.003147778
"12","F1044C1",12,0.019342494,1.702716e-05,NA,0.002841356
"13","F1044C1",13,0.013540996,3.071518e-05,NA,0.002869212
"14","F1044C1",14,0.008887316,3.071518e-05,NA,0.002989924
"15","F1044C1",15,0.006961816,3.071518e-05,NA,0.002590648
"16","F1044C1",16,0.007069936,5.185899e-05,NA,0.002785644
"17","F1044C1",17,0.008413222,5.185899e-05,NA,0.002804216
"18","F1044C1",18,0.01136596,5.185899e-05,NA,0.002785646
"19","F1044C1",19,0.01363666,5.642167e-05,NA,0.002841358
"20","F1044C1",20,0.01261775,6.387742e-05,NA,0.002943498
"21","F1044C1",21,0.010484298,4.562668e-05,NA,0.002618506
"22","F1044C1",22,0.00819281,5.018936e-05,NA,0.002850642
"23","F1044C1",23,0.00470774756,3.650134e-05,NA,0.002952782
"24","F1044C1",24,0.00190888196,3.650134e-05,NA,0.002850642
"25","F1044C1",25,0.00130585796,3.193866e-05,NA,0.00289707
"26","F1044C1",26,0.00108128376,3.650134e-05,NA,0.00299921
"27","F1044C1",27,0.00085255036,3.193866e-05,NA,0.002924926
"28","F1044C1",28,0.0012060468,0.000109504,NA,0.002952782
"29","F1044C1",29,0.0013141752,0.00128211066,NA,0.002906356
"30","F1044C1",30,0.0008858206,0.003800708,NA,0.00289707
"31","F1044C1",31,0.0007693746,0.00704476266,NA,0.002943498
"32","F1044C1",32,0.00063213478,0.01059908,NA,0.002850644
"33","F1044C1",33,0.00028279712,0.014021072,NA,0.002887786
"34","F1044C1",34,0.00010812832,0.0162431,NA,0.003277776
"35","F1044C1",35,8.733448e-05,0.01644386,NA,0.00335206
"36","F1044C1",36,5.406424e-05,0.01530776,NA,0.003212778
"37","F1044C1",37,5.822302e-05,0.013172432,NA,0.003092066
"38","F1044C1",38,9.149328e-05,0.0103664,NA,0.003110636
"39","F1044C1",39,0.00022873308,0.00742347,NA,0.002757788
"40","F1044C1",40,0.00094404352,0.0048546808,NA,0.003045638
"41","F1044C1",41,0.00230812396,0.0028014782,NA,0.003370628
"42","F1044C1",42,0.0041712584,0.0013916142,NA,0.00367705
"43","F1044C1",43,0.0057807078,0.00069808886,NA,0.004039184
"44","F1044C1",44,0.00649186,0.00023892845,NA,0.005014158
"45","F1044C1",45,0.006075982,0.00010661105,NA,0.005385578
"46","F1044C1",46,0.0047493306,6.098433e-05,NA,0.006044848
"47","F1044C1",47,0.00288619616,6.098433e-05,NA,0.006239842
"48","F1044C1",48,0.00146805016,6.554701e-05,NA,0.006128416
"49","F1044C1",49,0.00118941216,7.756542e-05,NA,0.00572914
"50","F1044C1",50,0.00158449616,5.931468e-05,NA,0.005302008
"51","F1044C1",51,0.00250774556,5.018934e-05,NA,0.004819164
"52","F1044C1",52,0.004146306,5.931474e-05,NA,0.005376294
"53","F1044C1",53,0.004686948,6.38774e-05,NA,0.005951994
"54","F1044C1",54,0.00450396,7.75654e-05,NA,0.007019828
"55","F1044C1",55,0.004204528,0.00010494134,NA,0.009229776
"56","F1044C1",56,0.0034809,0.00011406668,NA,0.012033994
"57","F1044C1",57,0.002129296,0.00010494128,NA,0.01543248
