"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"1","F1044M1",1,2.949344e-05,0,NA,0.0013757094,9.98358913342561,NA,NA,13.3604960887138
"2","F1044M1",2,3.440902e-05,0,NA,0.0012523694,9.83427612687184,NA,NA,13.2708908387009
"3","F1044M1",3,2.949344e-05,0,NA,0.0010531294,9.98358913342561,NA,NA,13.0685712951541
"4","F1044M1",4,1.474672e-05,0,NA,0.0010815934,9.73290968031552,NA,NA,13.0882599911818
"5","F1044M1",5,1.474672e-05,0,NA,0.00121442,9.73290968031552,NA,NA,13.2268888250076
"6","F1044M1",6,4.91558e-06,0,NA,0.0010531306,9.38633710721055,NA,NA,13.0821056081177
"7","F1044M1",7,5.89868e-05,0,NA,0.0012903226,11.871241044531,NA,NA,13.2292472726209
"8","F1044M1",8,5.89868e-05,0,NA,0.0015559766,11.871241044531,NA,NA,13.4700414821525
"9","F1044M1",9,5.89868e-05,0,NA,0.0014326362,11.871241044531,NA,NA,13.3657815842948
"10","F1044M1",10,0.0001867918,0,NA,0.0015464882,12.2578370319048,NA,NA,13.4371167236543
"11","F1044M1",11,0.0001867918,4.4084e-06,NA,0.0017077776,12.2578370319048,9.27743916630508,NA,13.5818999405441
"12","F1044M1",12,0.000127805,4.4084e-06,NA,0.0015369996,12.6444330192786,9.27743916630508,NA,13.4878992146949
"13","F1044M1",13,0.000127805,4.4084e-06,NA,0.0016508516,12.6444330192786,9.27743916630508,NA,13.5403721486655
"14","F1044M1",14,0.000127805,4.4084e-06,NA,0.001745728,12.6444330192786,9.27743916630508,NA,13.6249433504954
"15","F1044M1",15,0,4.4084e-06,NA,0.001537,NA,9.27743916630508,NA,13.4652421625855
"16","F1044M1",16,0,0,NA,0.001669828,NA,NA,NA,13.5359706599195
"17","F1044M1",17,0,0,NA,0.00169829,NA,NA,NA,13.5550320570915
"18","F1044M1",18,0,0,NA,0.001233395,NA,NA,NA,12.9845060413654
"19","F1044M1",19,0,0,NA,0.001413661,NA,NA,NA,13.0852873198487
"20","F1044M1",20,0,0,NA,0.001537001,NA,NA,NA,13.194010635833
"21","F1044M1",21,0,0,NA,0.00117647,NA,NA,NA,12.8634261804618
"22","F1044M1",22,0,0,NA,0.001252372,NA,NA,NA,12.906839548916
"23","F1044M1",23,0,4.4084e-06,NA,0.001574953,NA,9.27743916630508,NA,13.4093008636211
"24","F1044M1",24,0,4.4084e-06,NA,0.0011954464,NA,9.27743916630508,NA,13.050949145442
"25","F1044M1",25,0,1.322518e-05,NA,0.0011290324,NA,9.62401162238541,NA,12.9997622439481
"26","F1044M1",26,4.91558e-06,1.322518e-05,NA,0.0012049338,9.38633710721055,9.62401162238541,NA,13.1269600799587
"27","F1044M1",27,4.91558e-06,1.322518e-05,NA,0.0009677424,9.38633710721055,9.62401162238541,NA,12.9387634946146
"28","F1044M1",28,9.83116e-06,8.81678e-06,NA,0.0009013284,9.38633710721055,9.97058407846575,NA,12.8968191985084
"29","F1044M1",29,9.83116e-06,8.81678e-06,NA,0.000967742,9.38633710721055,9.97058407846575,NA,13.0225407547263
"30","F1044M1",30,9.83116e-06,0,NA,0.000882353,9.38633710721055,NA,NA,12.9285400288772
"31","F1044M1",31,4.91558e-06,4.4084e-06,NA,0.0010436426,9.38633710721055,9.27743916630508,NA,13.0671689689888
"32","F1044M1",32,9.83116e-06,4.4084e-06,NA,0.001261858,9.38633710721055,9.27743916630508,NA,13.2453631010866
"33","F1044M1",33,9.83116e-06,8.8168e-06,NA,0.001299808,9.38633710721055,9.27743916630508,NA,13.2703953163437
"34","F1044M1",34,1.474674e-05,8.8168e-06,NA,0.001508537,9.38633710721055,9.27743916630508,NA,13.4509690485619
"35","F1044M1",35,1.474674e-05,8.8168e-06,NA,0.001745728,9.38633710721055,9.27743916630508,NA,13.6471345478306
"36","F1044M1",36,0.00026052474,4.4084e-06,NA,0.001631876,10.3643418413915,9.27743916630508,NA,13.5600707081239
"37","F1044M1",37,0.00094378916,4.4084e-06,NA,0.00182163,11.5997520111118,9.27743916630508,NA,13.6428662890966
"38","F1044M1",38,0.00183842358,0,NA,0.00178368,12.9021232324973,NA,NA,13.6178340738395
"39","F1044M1",39,0.003490056,4.4084e-06,NA,0.0015654634,14.3571435938317,9.27743916630508,NA,13.4234618677048
"40","F1044M1",40,0.005461202,4.4084e-06,NA,0.0014421234,14.561774421656,9.27743916630508,NA,13.3448529206743
"41","F1044M1",41,0.006724506,4.4084e-06,NA,0.0015559754,14.9247400433459,9.27743916630508,NA,13.431916760381
"42","F1044M1",42,0.00684248,4.4084e-06,NA,0.0011290308,14.9563849152722,9.27743916630508,NA,13.1442209569999
"43","F1044M1",43,0.006144468,4.4084e-06,NA,0.0015085368,14.6572015774586,9.27743916630508,NA,13.3136803283153
"44","F1044M1",44,0.0045075823,0,NA,0.0017172654,13.7704439571802,NA,NA,13.5025725497026
"45","F1044M1",45,0.0025905077,0,NA,0.0017647054,13.0512309605676,NA,NA,13.53655357697
"46","F1044M1",46,0.0012338085,0,NA,0.0017077794,12.5926587561829,NA,NA,13.4977222855102
"47","F1044M1",47,0.0004817259,0,NA,0.0017267546,12.0522648770163,NA,NA,13.5244283758209
"48","F1044M1",48,0.0005161359,0,NA,0.0013092986,12.0837915755263,NA,NA,13.3263493762893
"49","F1044M1",49,0.0006488564,0,NA,0.0012713486,12.4933301113872,NA,NA,13.3027932083242
"50","F1044M1",50,0.001027355,8.81678e-06,NA,0.0011954466,12.9092178649005,9.97058407846575,NA,13.2452563546677
"51","F1044M1",51,0.0011748222,8.81678e-06,NA,0.0010815952,13.0445951796252,9.97058407846575,NA,13.1333336111526
"52","F1044M1",52,0.0013370368,1.763356e-05,NA,0.0012144226,13.3218544217301,9.97058407846575,NA,13.2590554308704
"53","F1044M1",53,0.001282965,2.204196e-05,NA,0.0011954466,13.2697973805457,9.73953577441219,NA,13.2430463488237
"54","F1044M1",54,0.0011944846,2.204196e-05,NA,0.0010626186,13.0959896092202,9.73953577441219,NA,13.1279730806768
"55","F1044M1",55,0.00077174574,1.322518e-05,NA,0.0013472486,12.3391517564131,9.62401162238541,NA,13.2901591239201
"56","F1044M1",56,0.00050630474,1.763358e-05,NA,0.00154649,11.9061589181037,9.50848747035863,NA,13.4578252397441
"57","F1044M1",57,0.00030968104,8.8168e-06,NA,0.0014136626,11.4265792162519,9.27743916630508,NA,13.3321034200263
"58","F1044M1",58,0.00012780484,8.8168e-06,NA,0.0015559766,11.0339106227369,9.27743916630508,NA,13.4292044426691
"59","F1044M1",59,0.00013763604,8.8168e-06,NA,0.0014800752,11.0696860422985,9.27743916630508,NA,13.3116469691553
"60","F1044M1",60,0.0004030769,8.8168e-06,NA,0.0011764692,11.9027372424977,9.27743916630508,NA,13.1320580117253
"61","F1044M1",61,0.0010617639,8.8168e-06,NA,0.0010246662,12.6534498324143,9.27743916630508,NA,13.0187787268313
"62","F1044M1",62,0.0032786816,8.8168e-06,NA,0.0011385176,13.8369498563452,9.27743916630508,NA,13.1307014703464
