"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"1","F1044Q2",1,0.0005242992,NA,0.003580586
"2","F1044Q2",2,0.000327687,NA,0.003836996
"3","F1044Q2",3,0.00026719094,NA,0.004148352
"4","F1044Q2",4,0.00014115754,NA,0.004542124
"5","F1044Q2",5,5.04134e-06,NA,0.003919414
"6","F1044Q2",6,5.04134e-06,NA,0.004139194
"7","F1044Q2",7,0.00069066334,NA,0.003836996
"8","F1044Q2",8,0.002828182,NA,0.003717948
"9","F1044Q2",9,0.005737042,NA,0.003754578
"10","F1044Q2",10,0.008771922,NA,0.003479852
"11","F1044Q2",11,0.011322842,NA,0.00330586
"12","F1044Q2",12,0.01203367,NA,0.003479854
"13","F1044Q2",13,0.010249046,NA,0.003076924
"14","F1044Q2",14,0.0073603514,NA,0.003260074
"15","F1044Q2",15,0.0043960502,NA,0.003269232
"16","F1044Q2",16,0.0025257102,NA,0.003333334
"17","F1044Q2",17,0.0025458762,NA,0.003040292
"18","F1044Q2",18,0.0038465402,NA,0.003388276
"19","F1044Q2",19,0.0052329088,NA,0.00274725
"20","F1044Q2",20,0.006372252,NA,0.002838824
"21","F1044Q2",21,0.00632184,NA,0.002884612
"22","F1044Q2",22,0.005429524,NA,0.00315018
"23","F1044Q2",23,0.004229686,NA,0.00296703
"24","F1044Q2",24,0.0029592682,NA,0.003067764
"25","F1044Q2",25,0.0018703384,NA,0.002655676
"26","F1044Q2",26,0.0013762866,NA,0.002893772
"27","F1044Q2",27,0.00086711062,NA,0.00304945
"28","F1044Q2",28,0.00040834862,NA,0.003443224
"29","F1044Q2",29,0.00030248042,NA,0.003772894
"30","F1044Q2",30,0.00022181902,NA,0.004652016
"31","F1044Q2",31,8.570282e-05,NA,0.004349818
"32","F1044Q2",32,0.0001562816,NA,0.004423078
"33","F1044Q2",33,0.0002016536,NA,0.004075092
"34","F1044Q2",34,0.0001714056,NA,0.003873626
"35","F1044Q2",35,0.0001310748,NA,0.003003662
"36","F1044Q2",36,0.0001310748,NA,0.002857142
"37","F1044Q2",37,6.55374e-05,NA,0.002481684
"38","F1044Q2",38,2.520674e-05,NA,0.003278388
"39","F1044Q2",39,7.562014e-05,NA,0.00386447
"40","F1044Q2",40,0.00094273014,NA,0.00434066
"41","F1044Q2",41,0.00345331014,NA,0.004862638
"42","F1044Q2",42,0.00671002474,NA,0.00574176
"43","F1044Q2",43,0.0092861434,NA,0.005073262
"44","F1044Q2",44,0.01161525,NA,0.004468866
"45","F1044Q2",45,0.01354608,NA,0.004102566
"46","F1044Q2",46,0.01639444,NA,0.0035348
"47","F1044Q2",47,0.02233816,NA,0.002655678
"48","F1044Q2",48,0.03391308,NA,0.002326006
"49","F1044Q2",49,0.04671304,NA,0.002445054
"50","F1044Q2",50,0.06195302,NA,0.002490842
"51","F1044Q2",51,0.07557976,NA,0.00308608
"52","F1044Q2",52,0.08547088,NA,0.00334249
"53","F1044Q2",53,0.088657,NA,0.003690476
"54","F1044Q2",54,0.08788566,NA,0.003644688
"55","F1044Q2",55,0.08128654,NA,0.00345238
"56","F1044Q2",56,0.07133998,NA,0.003186812
"57","F1044Q2",57,0.0584039,NA,0.003113552
"58","F1044Q2",58,0.04689958,NA,0.003113552
"59","F1044Q2",59,0.03892922,NA,0.002921244
"60","F1044Q2",60,0.03372656,NA,0.002957874
"61","F1044Q2",61,0.02988506,NA,0.002628204
"62","F1044Q2",62,0.02698124,NA,0.002673992
"63","F1044Q2",63,0.022862456,NA,0.00301282
"64","F1044Q2",64,0.018536996,NA,0.003058608
"65","F1044Q2",65,0.014690456,NA,0.003095238
"66","F1044Q2",66,0.0109397,NA,0.003333334
"67","F1044Q2",67,0.009260944,NA,0.003250916
"68","F1044Q2",68,0.008787058,NA,0.002747254
"69","F1044Q2",69,0.00728474,NA,0.003058608
"70","F1044Q2",70,0.00549506,NA,0.003058608
"71","F1044Q2",71,0.00466828,NA,0.003058608
"72","F1044Q2",72,0.00335249,NA,0.002948718
"73","F1044Q2",73,0.002329098,NA,0.002875458
"74","F1044Q2",74,0.001966122,NA,0.002838828
"75","F1044Q2",75,0.0015023182,NA,0.002957876
"76","F1044Q2",76,0.0010939702,NA,0.00304945
"77","F1044Q2",77,0.0008771922,NA,0.00415751
"78","F1044Q2",78,0.00066041554,NA,0.005824166
"79","F1044Q2",79,0.00067049754,NA,0.0062912
"80","F1044Q2",80,0.00143173934,NA,0.006336988
"81","F1044Q2",81,0.00166364134,NA,0.0062912
"82","F1044Q2",82,0.00209719734,NA,0.00569596
"83","F1044Q2",83,0.002989514,NA,0.005155676
"84","F1044Q2",84,0.003816294,NA,0.004432232
"85","F1044Q2",85,0.004310346,NA,0.004249082
"86","F1044Q2",86,0.005631176,NA,0.004615384
"87","F1044Q2",87,0.006649526,NA,0.00540293
"88","F1044Q2",88,0.006911676,NA,0.004606228
"89","F1044Q2",89,0.00707804,NA,0.004386448
"90","F1044Q2",90,0.006684816,NA,0.004798536
"91","F1044Q2",91,0.005928616,NA,0.00415751
"92","F1044Q2",92,0.005283324,NA,0.00313187
"93","F1044Q2",93,0.00497076,NA,0.003040294
"94","F1044Q2",94,0.004204476,NA,0.003159342
"95","F1044Q2",95,0.004310344,NA,0.002957876
"96","F1044Q2",96,0.00527324,NA,0.002985348
"97","F1044Q2",97,0.00656887,NA,0.002664834
"98","F1044Q2",98,0.007435982,NA,0.002994504
"99","F1044Q2",99,0.00723937,NA,0.003626372
"100","F1044Q2",100,0.0062260602,NA,0.003772892
"101","F1044Q2",101,0.0045674602,NA,0.004139192
"102","F1044Q2",102,0.0025307536,NA,0.00466117
"103","F1044Q2",103,0.000867111,NA,0.004212452
"104","F1044Q2",104,0.000937691,NA,0.004432232
"105","F1044Q2",105,0.000998187,NA,0.00436813
"106","F1044Q2",106,0.000972979,NA,0.004157508
