"","video","frame_index","slidedPatient","slidedTherapist"
"509","F1044H2",509,1.627536e-05,0.00557553415
"510","F1044H2",510,1.190348e-05,0.00537722815
"511","F1044H2",511,1.627536e-05,0.00507977015
"512","F1044H2",512,2.50191e-05,0.00575581015
"513","F1044H2",513,3.813472e-05,0.00541328415
"514","F1044H2",514,4.250658e-05,0.00486343615
"515","F1044H2",515,4.250658e-05,0.00491752015
"516","F1044H2",516,4.250658e-05,0.00489949215
"517","F1044H2",517,3.376284e-05,0.00448485415
"518","F1044H2",518,2.064722e-05,0.00468315815
"519","F1044H2",519,1.190348e-05,0.00494456015
"520","F1044H2",520,1.190348e-05,0.00516089215
"521","F1044H2",521,7.5316e-06,0.00499864215
"522","F1044H2",522,1.190348e-05,0.00473724015
"523","F1044H2",523,1.190348e-05,0.00454794815
"524","F1044H2",524,1.190348e-05,0.00475526815
"525","F1044H2",525,1.190348e-05,0.00475526815
"526","F1044H2",526,1.190348e-05,0.00465611615
"527","F1044H2",527,1.190348e-05,0.00465611615
"528","F1044H2",528,1.190348e-05,0.00462907615
"529","F1044H2",529,1.190348e-05,0.00419641015
"530","F1044H2",530,1.190348e-05,0.00461105015
"531","F1044H2",531,1.190348e-05,0.00497160415
"532","F1044H2",532,7.5316e-06,0.00506174215
"533","F1044H2",533,7.5316e-06,0.00536821415
"534","F1044H2",534,7.5316e-06,0.00570172815
"535","F1044H2",535,7.5316e-06,0.00507977015
"536","F1044H2",536,7.5316e-06,0.00531413215
"537","F1044H2",537,7.5316e-06,0.00535920215
"538","F1044H2",538,7.5316e-06,0.00532314615
"539","F1044H2",539,2.9391e-05,0.00504371615
"540","F1044H2",540,3.376288e-05,0.00519695215
"541","F1044H2",541,3.376288e-05,0.00490850815
"542","F1044H2",542,3.376288e-05,0.00519695215
"543","F1044H2",543,3.376288e-05,0.00530511815
"544","F1044H2",544,1.190348e-05,0.00562961615
"545","F1044H2",545,7.5316e-06,0.00581890615
