"","video","frame_index","slidedMother","slidedPatient","slidedTherapist"
"1","F1044O1",1,0.00424613475,0.00087366822,0.00347539815
"2","F1044O1",2,0.00299280275,0.0011611518,0.00366225415
"3","F1044O1",3,0.00161829275,0.0013601796,0.00346649815
"4","F1044O1",4,0.00137593475,0.0015297216,0.00351098815
"5","F1044O1",5,0.00153865995,0.0013933518,0.00338641815
"6","F1044O1",6,0.00154212195,0.0011390386,0.00322625415
"7","F1044O1",7,0.00180871395,0.0011316666,0.00331523415
"8","F1044O1",8,0.00190219395,0.0011132366,0.00328854015
"9","F1044O1",9,0.00186757195,0.0008589238,0.00317286615
"10","F1044O1",10,0.00181217595,0.0007225534,0.00316396815
"11","F1044O1",11,0.00140709295,0.0006267256,0.00329743815
"12","F1044O1",12,0.00090160617,0.0004018992,0.00329743815
"13","F1044O1",13,0.00063847617,0.0003355576,0.00366225615
"14","F1044O1",14,0.00046536397,0.0005198424,0.00385801215
"15","F1044O1",15,0.00030956337,0.00050141396,0.00399148015
"16","F1044O1",16,0.00047228837,0.00046455716,0.00387580615
"17","F1044O1",17,0.00059692915,0.00039452924,0.00378682615
"18","F1044O1",18,0.00064886275,0.0002692159,0.00343090615
"19","F1044O1",19,0.00069387195,0.0003355579,0.00359996815
"20","F1044O1",20,0.00066271175,0.00068938454,0.00370674415
"21","F1044O1",21,0.00054153355,0.00097686834,0.00344870415
"22","F1044O1",22,0.00046536415,0.00119432466,0.00369784815
"23","F1044O1",23,0.00036149679,0.0013012096,0.00407156415
"24","F1044O1",24,0.00023685603,0.0010542684,0.00361776815
"25","F1044O1",25,0.00016761107,0.0007188702,0.00343980815
"26","F1044O1",26,8.797951e-05,0.0005308998,0.00385801215
"27","F1044O1",27,2.219691e-05,0.0004313854,0.00361776615
"28","F1044O1",28,1.873467e-05,0.00033187182,0.00313727615
"29","F1044O1",29,1.527243e-05,0.00031344344,0.00312837815
"30","F1044O1",30,1.181019e-05,0.0002987007,0.00324405215
"31","F1044O1",31,1.181019e-05,0.0001770731,0.00349319615
"32","F1044O1",32,1.181019e-05,5.913118e-05,0.00343980815
"33","F1044O1",33,1.527243e-05,4.807412e-05,0.00335972615
"34","F1044O1",34,1.873467e-05,3.701706e-05,0.00374233815
"35","F1044O1",35,1.873467e-05,2.596e-05,0.00380462415
"36","F1044O1",36,1.527243e-05,2.964568e-05,0.00321735815
"37","F1044O1",37,1.527243e-05,2.964568e-05,0.00320846015
"38","F1044O1",38,1.181019e-05,2.227432e-05,0.00368895015
"39","F1044O1",39,1.181019e-05,1.490296e-05,0.00338641815
"40","F1044O1",40,1.181019e-05,1.490296e-05,0.00307499015
"41","F1044O1",41,1.181019e-05,1.858864e-05,0.00306609215
"42","F1044O1",42,1.181019e-05,2.596002e-05,0.00303050015
"43","F1044O1",43,1.181019e-05,2.96457e-05,0.00301270415
"44","F1044O1",44,8.34795e-06,4.438844e-05,0.00311058215
"45","F1044O1",45,8.34795e-06,0.00013653064,0.00328854015
"46","F1044O1",46,1.181019e-05,0.00064146928,0.00343090615
"47","F1044O1",47,1.181019e-05,0.00181351622,0.00343980415
"48","F1044O1",48,1.873467e-05,0.00360844454,0.00332413015
"49","F1044O1",49,2.219691e-05,0.0060225618,0.00360886615
"50","F1044O1",50,2.219691e-05,0.0086873196,0.00371564215
"51","F1044O1",51,1.873467e-05,0.0111383096,0.00377792815
"52","F1044O1",52,3.604589e-05,0.0131543856,0.00398258215
"53","F1044O1",53,4.297039e-05,0.0143338116,0.00391139815
"54","F1044O1",54,3.950815e-05,0.0148387516,0.00343090815
"55","F1044O1",55,3.950815e-05,0.0149050916,0.00361776615
"56","F1044O1",56,3.950815e-05,0.0141826916,0.00362666415
"57","F1044O1",57,2.219693e-05,0.0128337256,0.00327964415
"58","F1044O1",58,8.34795e-06,0.0111972756,0.00355548215
"59","F1044O1",59,8.34795e-06,0.0092070116,0.00385801215
"60","F1044O1",60,8.34795e-06,0.0067523396,0.00359997015
"61","F1044O1",61,8.34795e-06,0.004658867,0.00365335815
"62","F1044O1",62,8.34795e-06,0.003199335,0.00385801015
"63","F1044O1",63,8.34795e-06,0.002347941,0.00346650015
"64","F1044O1",64,8.34795e-06,0.002053085,0.00333303015
"65","F1044O1",65,8.34795e-06,0.002871307,0.00322625615
"66","F1044O1",66,8.34795e-06,0.0041834116,0.00310168415
"67","F1044O1",67,8.34795e-06,0.0051527476,0.00333303215
"68","F1044O1",68,8.34795e-06,0.0057608856,0.00333303215
"69","F1044O1",69,8.34795e-06,0.0059967696,0.00334193015
"70","F1044O1",70,8.34795e-06,0.0055176316,0.00357327615
"71","F1044O1",71,8.34795e-06,0.0044708956,0.00364446015
"72","F1044O1",72,8.34795e-06,0.0032730478,0.00337752015
"73","F1044O1",73,1.181019e-05,0.0022926558,0.00352878415
"74","F1044O1",74,1.181019e-05,0.0014560058,0.00351988615
"75","F1044O1",75,1.527243e-05,0.0007962678,0.00316396815
"76","F1044O1",76,1.527243e-05,0.0004498142,0.00347539815
"77","F1044O1",77,1.873467e-05,0.00029870106,0.00367115415
"78","F1044O1",78,1.527243e-05,0.00018444474,0.00349319615
