"","slidedFather","slidedMother","slidedPatient","slidedTherapist","video","frame_index"
"1",0.0044395222,0.003392528,NA,9.89756e-05,"F1044R2",1
"2",0.005405752,0.004336954,NA,4.94878e-05,"F1044R2",2
"3",0.006031716,0.005611006,NA,0,"F1044R2",3
"4",0.006092708,0.007785046,NA,0,"F1044R2",4
"5",0.00529661,0.009662798,NA,0,"F1044R2",5
"6",0.004288648,0.010470192,NA,0,"F1044R2",6
"7",0.003482922,0.010351676,NA,0,"F1044R2",7
"8",0.0025680524,0.008962812,NA,0,"F1044R2",8
"9",0.0015312008,0.006177672,NA,2.96926e-05,"F1044R2",9
"10",0.0009180788,0.0034666028,NA,0.0001880536,"F1044R2",10
"11",0.0006163334,0.00173330098,NA,0.0001880536,"F1044R2",11
"12",0.00035952754,0.00064443238,NA,0.0001880536,"F1044R2",12
"13",0.00024396514,0.00030369798,NA,0.0005047756,"F1044R2",13
"14",0.00013482288,0.00022592162,NA,0.00048498056,"F1044R2",14
"15",4.173088e-05,9.99981e-05,NA,0.00032661956,"F1044R2",15
"16",1.284028e-05,9.99981e-05,NA,0.00049487816,"F1044R2",16
"17",1.284028e-05,7.777634e-05,NA,0.00053446836,"F1044R2",17
"18",1.284028e-05,3.333274e-05,NA,0.00021774636,"F1044R2",18
"19",6.42014e-06,6.29619e-05,NA,0.0004552888,"F1044R2",19
"20",6.42014e-06,0.00021851462,NA,0.0005344692,"F1044R2",20
"21",6.42014e-06,0.00043332644,NA,0.0006631366,"F1044R2",21
"22",0,0.0006703588,NA,0.0011382204,"F1044R2",22
"23",0,0.0009481308,NA,0.0016528944,"F1044R2",23
"24",0,0.001155534,NA,0.0018310504,"F1044R2",24
"25",3.21006e-06,0.0011925702,NA,0.002405108,"F1044R2",25
"26",3.21006e-06,0.0011666442,NA,0.002553572,"F1044R2",26
"27",6.42012e-06,0.0010444246,NA,0.00235562,"F1044R2",27
"28",2.247046e-05,0.000903687,NA,0.002424902,"F1044R2",28
"29",2.247046e-05,0.0007407274,NA,0.002494184,"F1044R2",29
"30",1.92604e-05,0.000574064,NA,0.002405106,"F1044R2",30
"31",1.92604e-05,0.00036666,NA,0.00311773,"F1044R2",31
"32",1.92604e-05,0.0002481436,NA,0.00352353,"F1044R2",32
"33",3.21006e-06,0.0001111092,NA,0.003681892,"F1044R2",33
"34",4.494086e-05,4.074008e-05,NA,0.004127282,"F1044R2",34
"35",8.988186e-05,1.481456e-05,NA,0.004592468,"F1044R2",35
"36",9.309192e-05,2.222184e-05,NA,0.004107488,"F1044R2",36
"37",8.988186e-05,3.333274e-05,NA,0.00389964,"F1044R2",37
"38",8.988186e-05,3.333274e-05,NA,0.003434454,"F1044R2",38
"39",4.815106e-05,2.592546e-05,NA,0.0026129568,"F1044R2",39
"40",9.6302e-06,1.851818e-05,NA,0.0016528938,"F1044R2",40
"41",6.42014e-06,1.481454e-05,NA,0.0010392452,"F1044R2",41
"42",6.42014e-06,3.70364e-06,NA,0.0006235468,"F1044R2",42
"43",1.284028e-05,1.111092e-05,NA,0.0008313948,"F1044R2",43
"44",2.247048e-05,1.481456e-05,NA,0.001068936,"F1044R2",44
"45",1.605034e-05,2.592546e-05,NA,0.0010986286,"F1044R2",45
"46",2.247048e-05,4.444362e-05,NA,0.0010788334,"F1044R2",46
"47",2.568054e-05,5.555452e-05,NA,0.0009798578,"F1044R2",47
"48",1.92604e-05,5.555452e-05,NA,0.0004948778,"F1044R2",48
"49",9.6302e-06,5.925816e-05,NA,0.0002078488,"F1044R2",49
"50",9.6302e-06,5.555454e-05,NA,0.0001088732,"F1044R2",50
"51",6.42012e-06,5.185092e-05,NA,0.0001088732,"F1044R2",51
"52",3.21006e-06,7.777642e-05,NA,0.0003761072,"F1044R2",52
"53",3.21006e-06,0.00011851634,NA,0.000425595,"F1044R2",53
"54",3.21006e-06,0.00011851634,NA,0.0004057998,"F1044R2",54
