"","slidedFather","slidedMother","slidedPatient","slidedTherapist","video","frame_index"
"1",0.0024016838,0.07830338,NA,1.697504e-05,"F1002A1",1
"2",0.0016624512,0.07899032,NA,8.48752e-06,"F1002A1",2
"3",0.0012747648,0.08011704,NA,2.546256e-05,"F1002A1",3
"4",0.0008870786,0.08122194,NA,3.395008e-05,"F1002A1",4
"5",0.0004632518,0.08125466,NA,2.546256e-05,"F1002A1",5
"6",0.000361402,0.08008068,NA,2.546256e-05,"F1002A1",6
"7",0.00030226354,0.07704218,NA,2.546256e-05,"F1002A1",7
"8",0.00013798984,0.07197194,NA,8.48752e-06,"F1002A1",8
"9",0.00012156246,0.06473186,NA,0,"F1002A1",9
"10",0.00013798986,0.05532556,NA,8.48752e-06,"F1002A1",10
"11",0.00013798986,0.04401112,NA,8.48752e-06,"F1002A1",11
"12",0.00047639292,0.03375796,NA,8.48752e-06,"F1002A1",12
"13",0.00151460302,0.02631434,NA,8.48752e-06,"F1002A1",13
"14",0.0037815866,0.02168026,NA,3.395012e-05,"F1002A1",14
"15",0.00768473,0.0213786,NA,5.09252e-05,"F1002A1",15
"16",0.013220746,0.0260672,NA,5.09252e-05,"F1002A1",16
"17",0.020231952,0.03264216,NA,5.09252e-05,"F1002A1",17
"18",0.0276867,0.0387519,NA,7.63878e-05,"F1002A1",18
"19",0.03414266,0.04395662,NA,7.63878e-05,"F1002A1",19
"20",0.0382298,0.04839808,NA,5.09252e-05,"F1002A1",20
"21",0.03964584,0.0518255,NA,5.09252e-05,"F1002A1",21
"22",0.03724744,0.05468228,NA,5.09252e-05,"F1002A1",22
"23",0.03252292,0.05727736,NA,2.54626e-05,"F1002A1",23
"24",0.02710516,0.05928728,NA,0,"F1002A1",24
"25",0.02215066,0.05932362,NA,0,"F1002A1",25
"26",0.01916418,0.0569357,NA,0,"F1002A1",26
"27",0.01925618,0.05216712,NA,0,"F1002A1",27
"28",0.021786,0.0455849,NA,0,"F1002A1",28
"29",0.0248645,0.03855562,NA,0,"F1002A1",29
"30",0.02779514,0.0320897,NA,8.48752e-06,"F1002A1",30
"31",0.03002596,0.02583094,NA,8.48752e-06,"F1002A1",31
"32",0.03226336,0.019510414,NA,8.48752e-06,"F1002A1",32
"33",0.03382724,0.01386591,NA,8.48752e-06,"F1002A1",33
"34",0.03554882,0.009733392,NA,8.48752e-06,"F1002A1",34
"35",0.03714228,0.007029268,NA,0,"F1002A1",35
"36",0.03791766,0.006782128,NA,0,"F1002A1",36
"37",0.03727372,0.010380354,NA,0,"F1002A1",37
"38",0.03591354,0.016631838,NA,0,"F1002A1",38
"39",0.03525316,0.021996476,NA,0,"F1002A1",39
"40",0.03656734,0.02601632,NA,0,"F1002A1",40
