frame,father,mother,patient,therapist,file
1,NA,NA,0.00193018,0.00177886,F1044I.VOB
2,NA,NA,0.00188252,0.00201292,F1044I.VOB
3,NA,NA,0.000822114,0.00276191,F1044I.VOB
4,NA,NA,0.000702967,0.0019193,F1044I.VOB
5,NA,NA,0.00137019,0.00168524,F1044I.VOB
6,NA,NA,0.000250209,0.00341728,F1044I.VOB
7,NA,NA,0.000822114,0.000468121,F1044I.VOB
8,NA,NA,0.0016204,0.0023406,F1044I.VOB
9,NA,NA,0.000262123,0.00159161,F1044I.VOB
10,NA,NA,0.000119147,0.00121711,F1044I.VOB
11,NA,NA,0.000274038,0.00112349,F1044I.VOB
12,NA,NA,1.19147e-05,0.00201292,F1044I.VOB
13,NA,NA,8.34028e-05,0.00112349,F1044I.VOB
14,NA,NA,8.34028e-05,0.00224698,F1044I.VOB
15,NA,NA,0.000107232,0.00177886,F1044I.VOB
16,NA,NA,0.000107232,0.00276191,F1044I.VOB
17,NA,NA,8.34028e-05,0.00088943,F1044I.VOB
18,NA,NA,8.34028e-05,0.00168524,F1044I.VOB
19,NA,NA,0,0.000842618,F1044I.VOB
20,NA,NA,0.000142976,0.00187248,F1044I.VOB
21,NA,NA,8.34028e-05,0.00131074,F1044I.VOB
22,NA,NA,3.57441e-05,0.00107668,F1044I.VOB
23,NA,NA,1.19147e-05,0.00140436,F1044I.VOB
24,NA,NA,2.38294e-05,0.00163842,F1044I.VOB
25,NA,NA,2.38294e-05,0.00135755,F1044I.VOB
26,NA,NA,1.19147e-05,0.00238742,F1044I.VOB
27,NA,NA,1.19147e-05,0.0019193,F1044I.VOB
28,NA,NA,3.57441e-05,0.00149799,F1044I.VOB
29,NA,NA,0.000131062,0.000936242,F1044I.VOB
30,NA,NA,4.76588e-05,0.00149799,F1044I.VOB
31,NA,NA,1.19147e-05,0.000936242,F1044I.VOB
32,NA,NA,2.38294e-05,0.00220017,F1044I.VOB
33,NA,NA,1.19147e-05,0.00163842,F1044I.VOB
34,NA,NA,1.19147e-05,0.00121711,F1044I.VOB
35,NA,NA,5.95735e-05,0.00220017,F1044I.VOB
36,NA,NA,0.000333611,0.0015448,F1044I.VOB
37,NA,NA,0.000667223,0.00126393,F1044I.VOB
38,NA,NA,0.0012987,0.00285554,F1044I.VOB
39,NA,NA,0.000452758,0.000936242,F1044I.VOB
40,NA,NA,0.000333611,0.00173205,F1044I.VOB
41,NA,NA,0.000238294,0.000748994,F1044I.VOB
42,NA,NA,9.53175e-05,0.00220017,F1044I.VOB
43,NA,NA,4.76588e-05,0.000936242,F1044I.VOB
44,NA,NA,4.76588e-05,0.00262148,F1044I.VOB
45,NA,NA,1.19147e-05,0.00102987,F1044I.VOB
46,NA,NA,8.34028e-05,0.00121711,F1044I.VOB
47,NA,NA,3.57441e-05,0.0019193,F1044I.VOB
48,NA,NA,4.76588e-05,0.00182567,F1044I.VOB
49,NA,NA,0.000619564,0.00159161,F1044I.VOB
50,NA,NA,0.00307399,0.00243423,F1044I.VOB
51,NA,NA,0.00652925,0.00220017,F1044I.VOB
52,NA,NA,0.00830454,0.00205973,F1044I.VOB
53,NA,NA,0.0096509,0.000561745,F1044I.VOB
54,NA,NA,0.0107709,0.00252785,F1044I.VOB
55,NA,NA,0.0132372,0.00205973,F1044I.VOB
56,NA,NA,0.0173835,0.00355772,F1044I.VOB
57,NA,NA,0.0182771,0.00140436,F1044I.VOB
58,NA,NA,0.0132015,0.00215336,F1044I.VOB
59,NA,NA,0.0128798,0.00131074,F1044I.VOB
60,NA,NA,0.020386,0.00168524,F1044I.VOB
61,NA,NA,0.0334803,0.0019193,F1044I.VOB
62,NA,NA,0.0449541,0.0019193,F1044I.VOB
63,NA,NA,0.0452639,0.00205973,F1044I.VOB
64,NA,NA,0.0266651,0.00187248,F1044I.VOB
65,NA,NA,0.0343501,0.00121711,F1044I.VOB
66,NA,NA,0.0312999,0.00262148,F1044I.VOB
67,NA,NA,0.0206362,0.00145117,F1044I.VOB
68,NA,NA,0.0244609,0.00135755,F1044I.VOB
69,NA,NA,0.0391278,0.000936242,F1044I.VOB
70,NA,NA,0.0566901,0.00149799,F1044I.VOB
71,NA,NA,0.0571309,0.00210654,F1044I.VOB
72,NA,NA,0.0466818,0.000608557,F1044I.VOB
73,NA,NA,0.0355415,0.0011703,F1044I.VOB
74,NA,NA,0.0343262,0.00257467,F1044I.VOB
75,NA,NA,0.0262838,0.00210654,F1044I.VOB
76,NA,NA,0.0109496,0.00238742,F1044I.VOB
77,NA,NA,0.00637436,0.00159161,F1044I.VOB
78,NA,NA,0.017598,0.00177886,F1044I.VOB
79,NA,NA,0.0280472,0.00285554,F1044I.VOB
80,NA,NA,0.0326463,0.00444715,F1044I.VOB
81,NA,NA,0.0334684,0.00416628,F1044I.VOB
82,NA,NA,0.0352556,0.00351091,F1044I.VOB
83,NA,NA,0.0316216,0.0042599,F1044I.VOB
84,NA,NA,0.0240915,0.00243423,F1044I.VOB
85,NA,NA,0.0190397,0.00126393,F1044I.VOB
86,NA,NA,0.0186346,0.00276191,F1044I.VOB
87,NA,NA,0.0153461,0.00248104,F1044I.VOB
88,NA,NA,0.00993685,0.00337047,F1044I.VOB
