,Interval,Time_min,video,SSI_mo_ch
0,1,0.0,HUMA058,0.0928071220101
1,2,0.5,HUMA058,0.016756345268
2,3,1.0,HUMA058,0.0122161551091
3,4,1.5,HUMA058,0.00709699160945
4,5,2.0,HUMA058,0.0325730041101
5,6,2.5,HUMA058,0.012940613339
6,7,3.0,HUMA058,0.0381073588411
7,8,3.5,HUMA058,0.101649149753
8,9,4.0,HUMA058,0.00739124517002
9,10,4.5,HUMA058,0.00858575892345
10,11,5.0,HUMA058,0.000433217722003
11,12,5.5,HUMA058,0.0189262675652
12,13,6.0,HUMA058,0.01684879148
13,14,6.5,HUMA058,0.091747057018
14,15,7.0,HUMA058,0.00768504460368
15,16,7.5,HUMA058,0.054279661102
16,17,8.0,HUMA058,0.00284991454946
17,18,8.5,HUMA058,0.163987084513
18,19,9.0,HUMA058,0.199785019106
19,20,9.5,HUMA058,0.0211968443901
20,21,10.0,HUMA058,0.0139546772321
21,22,10.5,HUMA058,0.0245057393605
22,23,11.0,HUMA058,1.52507086778e-05
23,24,11.5,HUMA058,6.15190131059e-08
24,25,12.0,HUMA058,0.0187759938671
25,26,12.5,HUMA058,0.0056173545798
26,27,13.0,HUMA058,0.0354208534521
27,28,13.5,HUMA058,0.249178556122
28,29,14.0,HUMA058,0.134677101558
29,30,14.5,HUMA058,0.0132867383273
30,31,15.0,HUMA058,0.0352787736291
31,32,15.5,HUMA058,0.0903583008786
32,33,16.0,HUMA058,0.13783418555
33,34,16.5,HUMA058,0.0150620855503
