,Interval,Time_min,video,SSI_fa_ch
0,1,0.0,1606,0.0609695096244
1,2,0.5,1606,0.0151513001005
2,3,1.0,1606,0.00814748713383
3,4,1.5,1606,0.00020723219929
4,5,2.0,1606,0.0234556067442
5,6,2.5,1606,0.0784229994368
6,7,3.0,1606,0.0274005274284
7,8,3.5,1606,0.00431853285837
8,9,4.0,1606,0.162641427036
9,10,4.5,1606,0.0135302245657
10,11,5.0,1606,0.0272720568118
11,12,5.5,1606,0.00167318650062
12,13,6.0,1606,0.102686311395
13,14,6.5,1606,0.17276869568
14,15,7.0,1606,0.0380462932741
15,16,7.5,1606,2.27330022941e-05
16,17,8.0,1606,0.0279481580198
17,18,8.5,1606,0.0474719314301
18,19,9.0,1606,0.00401766757704
19,20,9.5,1606,0.196229925583
20,21,10.0,1606,0.0413606681368
21,22,10.5,1606,0.0298074198977
22,23,11.0,1606,0.0030811634759
23,24,11.5,1606,0.159223120974
24,25,12.0,1606,0.0471754055685
25,26,12.5,1606,0.0194776899794
26,27,13.0,1606,0.0324321781685
27,28,13.5,1606,0.0424945256037
28,29,14.0,1606,0.0107751974211
29,30,14.5,1606,0.0118478705642
30,31,15.0,1606,0.0291354040834
31,32,15.5,1606,0.0400907555941
32,33,16.0,1606,0.0137431486057
