,Interval,Time_min,video,SSI_mo_ch
0,1,0.0,NAMA045,0.29003366778
1,2,0.5,NAMA045,0.0351574707327
2,3,1.0,NAMA045,0.0641048122405
3,4,1.5,NAMA045,0.0253225739664
4,5,2.0,NAMA045,0.0621690663984
5,6,2.5,NAMA045,0.0705271355464
6,7,3.0,NAMA045,0.0255899890968
7,8,3.5,NAMA045,0.00448403459167
8,9,4.0,NAMA045,0.327005369357
9,10,4.5,NAMA045,0.0542387198489
10,11,5.0,NAMA045,0.00126875402772
11,12,5.5,NAMA045,0.174004226812
12,13,6.0,NAMA045,0.0897413987611
13,14,6.5,NAMA045,0.000542149998228
14,15,7.0,NAMA045,0.0283839741018
15,16,7.5,NAMA045,0.00496512291622
16,17,8.0,NAMA045,0.0362860374402
17,18,8.5,NAMA045,0.00685310974122
18,19,9.0,NAMA045,0.00318771040081
19,20,9.5,NAMA045,0.00948176745587
20,21,10.0,NAMA045,0.0037041805968
21,22,10.5,NAMA045,0.0451631261257
22,23,11.0,NAMA045,0.00834767881233
23,24,11.5,NAMA045,0.0064668692741
24,25,12.0,NAMA045,0.0978979224197
25,26,12.5,NAMA045,0.117651397107
26,27,13.0,NAMA045,0.0452636026514
27,28,13.5,NAMA045,0.0540738540715
28,29,14.0,NAMA045,0.0452655746061
29,30,14.5,NAMA045,0.0253402969268
