"","slidedFather","slidedMother","slidedChild","video","frame_index"
"1",-5.25623398964079,NA,-6.30929075330708,"BAJE059",1
"2",-5.09101138446035,NA,-6.35172808848002,"BAJE059",2
"3",-5.06171447957965,NA,-6.52494598614834,"BAJE059",3
"4",-5.11117961722907,NA,-6.69292445963248,"BAJE059",4
"5",-5.15145277176319,NA,-6.73442660164313,"BAJE059",5
"6",-5.12697945159438,NA,-6.70494095616935,"BAJE059",6
"7",-5.09314522444141,NA,-6.60419189902426,"BAJE059",7
"8",-5.0414281222273,NA,-6.35505030860498,"BAJE059",8
"9",-4.99123581025768,NA,-6.07181836229788,"BAJE059",9
"10",-4.9078053773625,NA,-6.0693216619285,"BAJE059",10
"11",-4.85655194567383,NA,-6.14544966870389,"BAJE059",11
"12",-4.79253163898207,NA,-6.51681946101647,"BAJE059",12
"13",-4.67577443492585,NA,-6.92375932532407,"BAJE059",13
"14",-4.50131839550233,NA,-7.21854194166871,"BAJE059",14
"15",-4.33942509949763,NA,-7.2791495999438,"BAJE059",15
"16",-4.16223928611442,NA,-7.43603124151748,"BAJE059",16
"17",-4.0480227510175,NA,-7.48429495455828,"BAJE059",17
"18",-4.05007398094625,NA,-7.59843401423849,"BAJE059",18
"19",-4.07449332572353,NA,-7.86063259331802,"BAJE059",19
"20",-4.07647340231594,NA,-8.23624657348949,"BAJE059",20
"21",-4.0690978830753,NA,-8.65286270389336,"BAJE059",21
"22",-4.03677912486554,NA,-8.74671830649082,"BAJE059",22
"23",-3.97798727389657,NA,-8.8276384950559,"BAJE059",23
"24",-4.00020122740426,NA,-9.05722809861793,"BAJE059",24
"25",-4.17397066799966,NA,-9.23872817038318,"BAJE059",25
"26",-4.47198562334181,NA,-9.30058972519503,"BAJE059",26
"27",-4.73898919484194,NA,-9.97435834744193,"BAJE059",27
"28",-4.90028550891285,NA,-10.6181330210459,"BAJE059",28
"29",-4.95831730602698,NA,-11.1004896193173,"BAJE059",29
"30",-4.89615450025652,NA,-11.5505858100432,"BAJE059",30
"31",-4.69934746526368,NA,-12.2727681046724,"BAJE059",31
"32",-4.46619311752804,NA,-12.4970357499861,"BAJE059",32
"33",-4.26936454184064,NA,-12.7991532533527,"BAJE059",33
"34",-4.09586534770664,NA,-12.9605711612618,"BAJE059",34
"35",-3.940422929556,NA,-12.9605711612618,"BAJE059",35
"36",-3.83133363844586,NA,-13.2053234380582,"BAJE059",36
"37",-3.78844368170637,NA,-13.2053234380582,"BAJE059",37
"38",-3.79811392866478,NA,-13.0985074252775,"BAJE059",38
"39",-3.85601270061388,NA,-13.0985074252775,"BAJE059",39
"40",-3.92039347304067,NA,-13.0646238426007,"BAJE059",40
"41",-3.99221535953559,NA,-12.4410376654058,"BAJE059",41
"42",-4.06833004793069,NA,-12.2167700200921,"BAJE059",42
"43",-4.09827885096346,NA,-11.9245669656633,"BAJE059",43
"44",-4.07788771509308,NA,-11.4053111387714,"BAJE059",44
"45",-4.03524567323106,NA,-11.351048181189,"BAJE059",45
"46",-3.95012909759214,NA,-11.4616481608977,"BAJE059",46
"47",-3.86496993868189,NA,-11.5653169002495,"BAJE059",47
"48",-3.88900826382163,NA,-11.8575199546783,"BAJE059",48
"49",-3.96706497306454,NA,-12.3767757815703,"BAJE059",49
"50",-4.10320610474138,NA,-12.7331562425192,"BAJE059",50
"51",-4.28574970256583,NA,-12.8253191039361,"BAJE059",51
"52",-4.4411135250228,NA,-12.8766629634058,"BAJE059",52
"53",-4.56705331185407,NA,-12.8766629634058,"BAJE059",53
"54",-4.67603186121121,NA,-12.8766629634058,"BAJE059",54
"55",-4.74697281340989,NA,-11.5162765787554,"BAJE059",55
"56",-4.80313766990187,NA,-10.2495349870557,"BAJE059",56
"57",-4.87004416822416,NA,-8.94928522656428,"BAJE059",57
"58",-4.86631774274877,NA,-7.68741557517412,"BAJE059",58
"59",-4.80909800393119,NA,-6.61451135294804,"BAJE059",59
"60",-4.73305084604227,NA,-6.70554461842182,"BAJE059",60
"61",-4.65105491448323,NA,-6.86981747721927,"BAJE059",61
"62",-4.62339708677771,NA,-7.07902432832055,"BAJE059",62
"63",-4.67790554142269,NA,-7.21020339879862,"BAJE059",63
