"","slidedFather","slidedMother","slidedChild","video","frame_index"
"1",NA,-4.43267283896009,-4.41853471873579,"SOGA061",1
"2",NA,-4.05192702789775,-3.7604556312233,"SOGA061",2
"3",NA,-3.82743092840335,-3.28139068076771,"SOGA061",3
"4",NA,-3.84824679928039,-3.27676201137183,"SOGA061",4
"5",NA,-4.07228525989777,-3.45662025052042,"SOGA061",5
"6",NA,-4.16007929937795,-3.49496440686558,"SOGA061",6
"7",NA,-4.52496467609497,-3.88669849361911,"SOGA061",7
"8",NA,-4.79567204579946,-3.97249785298181,"SOGA061",8
"9",NA,-5.19550137810828,-4.2585346034363,"SOGA061",9
"10",NA,-5.54571530937007,-4.48742883170911,"SOGA061",10
"11",NA,-6.1992413408645,-4.69309984521896,"SOGA061",11
"12",NA,-6.41764775381032,-4.54477294280062,"SOGA061",12
"13",NA,-6.77705103686611,-4.48505725100126,"SOGA061",13
"14",NA,-6.76841858389818,-4.31594277859755,"SOGA061",14
"15",NA,-7.20034332969845,-4.16788800114047,"SOGA061",15
"16",NA,-7.70427255132828,-4.05037535594843,"SOGA061",16
"17",NA,-8.14776250543732,-4.10698974028243,"SOGA061",17
"18",NA,-8.44831189192389,-4.17614417531731,"SOGA061",18
"19",NA,-8.95258986365118,-4.26898234787439,"SOGA061",19
"20",NA,-9.23371732792131,-4.41314182041102,"SOGA061",20
"21",NA,-8.86632888200577,-4.56300432801882,"SOGA061",21
"22",NA,-8.84647985166212,-4.66585430923496,"SOGA061",22
"23",NA,-9.06180043860046,-4.62370340661277,"SOGA061",23
"24",NA,-9.55897953310265,-4.54999024765585,"SOGA061",24
"25",NA,-10.0532854158777,-4.41603256088557,"SOGA061",25
"26",NA,-10.7866569967073,-4.21376426702819,"SOGA061",26
"27",NA,-11.6421440937395,-3.99625351549854,"SOGA061",27
"28",NA,-12.0925115936993,-3.85919523326088,"SOGA061",28
"29",NA,-11.2787457001476,-3.69646771690225,"SOGA061",29
"30",NA,-10.2583390040668,-3.54155464174163,"SOGA061",30
"31",NA,-10.1466876881936,-3.43616547106328,"SOGA061",31
"32",NA,-10.2575311538999,-3.46801884542447,"SOGA061",32
"33",NA,-10.2575311538999,-3.63194955656838,"SOGA061",33
"34",NA,-11.1269517068945,-3.71553911604633,"SOGA061",34
"35",NA,-12.2409791701009,-3.76279138481544,"SOGA061",35
"36",NA,-12.3940123467764,-3.83098792832761,"SOGA061",36
"37",NA,-12.6638775500419,-3.82099326298663,"SOGA061",37
"38",NA,-12.897861945397,-3.72038228505815,"SOGA061",38
"39",NA,-13.2848795174276,-3.7972647650401,"SOGA061",39
"40",NA,-13.3557815407532,-3.93766328463734,"SOGA061",40
"41",NA,-13.5897659361083,-4.05277349104738,"SOGA061",41
"42",NA,-13.3199007328428,-4.03934146826558,"SOGA061",42
"43",NA,-13.5897659361083,-4.01876895799476,"SOGA061",43
"44",NA,-13.4080204470763,-4.10037068937976,"SOGA061",44
"45",NA,-13.5188639127826,-3.9915143151538,"SOGA061",45
"46",NA,-13.5188639127826,-3.77967154357768,"SOGA061",46
"47",NA,-13.4080204470763,-3.61740092695537,"SOGA061",47
"48",NA,-13.0273117781045,-3.48616953900788,"SOGA061",48
"49",NA,-13.0273117781045,-3.28750468300573,"SOGA061",49
"50",NA,-12.8455662890725,-3.30765520096347,"SOGA061",50
"51",NA,-12.570200032915,-3.37110330154081,"SOGA061",51
"52",NA,-12.4992980095894,-3.42535386612179,"SOGA061",52
"53",NA,-12.3005054217018,-3.47135641488551,"SOGA061",53
"54",NA,-12.7521161139993,-3.46691096179774,"SOGA061",54
