"","slidedFather","slidedMother","slidedChild","video","frame_index"
"1",-9.76238138449694,NA,-9.32826218561985,"00048",1
"2",-9.5223327453286,NA,-9.06972540050267,"00048",2
"3",-10.133138544434,NA,-9.56461231938206,"00048",3
"4",-10.7258204794774,NA,-10.1670644316423,"00048",4
"5",-11.0970426575651,NA,-10.3677532059667,"00048",5
"6",-11.6766370851421,NA,-10.5713506797391,"00048",6
"7",-12.3010676233638,NA,-10.5100017374659,"00048",7
"8",-11.5998304114938,NA,-9.36890154303701,"00048",8
"9",-11.667467037153,NA,-8.11957823984492,"00048",9
"10",-11.9782593129277,NA,-7.47826930339378,"00048",10
"11",-12.1366035273464,NA,-7.10275494964614,"00048",11
"12",-12.3979134243108,NA,-7.01470579564362,"00048",12
"13",-13.3229255388906,NA,-7.18418331261101,"00048",13
"14",-13.4258912214363,NA,-7.26198895458347,"00048",14
"15",-13.5964935296413,NA,-7.10709918748936,"00048",15
"16",-13.5964935296413,NA,-6.7884188410186,"00048",16
"17",-13.5964935296413,NA,-6.49518209415636,"00048",17
"18",-13.2697529443859,NA,-6.22897592456229,"00048",18
"19",-13.0991506361809,NA,-6.13683172979685,"00048",19
"20",-12.9961849536351,NA,-6.21623760312196,"00048",20
"21",-12.8780955959042,NA,-6.43623230851319,"00048",21
"22",-12.7074932876992,NA,-6.71843943544564,"00048",22
"23",-12.5894039299683,NA,-6.92617999237903,"00048",23
"24",-12.9837811408829,NA,-7.10680173547888,"00048",24
"25",-12.9161445152237,NA,-7.19044587133819,"00048",25
"26",-12.9665972472955,NA,-7.20158337998317,"00048",26
"27",-12.9665972472955,NA,-7.22241672862663,"00048",27
"28",-13.1876522875722,NA,-7.32786317237727,"00048",28
"29",-12.7428223445858,NA,-7.4219554016366,"00048",29
"30",-12.810458970245,NA,-7.53833663423371,"00048",30
"31",-12.810458970245,NA,-7.62462121106278,"00048",31
"32",-12.7197513814855,NA,-7.53165767571145,"00048",32
"33",-12.3962654513691,NA,-7.53076977406328,"00048",33
"34",-12.2464731020342,NA,-7.52541894978786,"00048",34
"35",-12.0881288876155,NA,-7.5046459649199,"00048",35
"36",-11.9639269508666,NA,-7.56045268172365,"00048",36
"37",-11.4532536545904,NA,-7.68696801547618,"00048",37
"38",-10.6822684552721,NA,-7.62240290205848,"00048",38
"39",-9.7541960968638,NA,-7.60122576881956,"00048",39
"40",-8.61811775585511,NA,-7.56207993506655,"00048",40
"41",-7.44314956598473,NA,-7.46712738450979,"00048",41
"42",-6.69252442369165,NA,-7.45025447495108,"00048",42
"43",-6.21048397476792,NA,-7.3102524393664,"00048",43
"44",-5.88037800369463,NA,-6.87347654941392,"00048",44
"45",-5.62108675651595,NA,-6.32356793200313,"00048",45
"46",-5.4233185121839,NA,-5.75673385525413,"00048",46
"47",-5.26166859072914,NA,-5.09218196262983,"00048",47
"48",-5.15445637775469,NA,-4.59463831727309,"00048",48
"49",-5.12136462992074,NA,-4.36753684483178,"00048",49
"50",-5.17184154431328,NA,-4.23889266392787,"00048",50
"51",-5.27437264708672,NA,-4.10986651707166,"00048",51
"52",-5.43122427376228,NA,-4.03926020184554,"00048",52
"53",-5.64422529650641,NA,-3.98648418596835,"00048",53
"54",-5.90319144239611,NA,-4.0153835335215,"00048",54
"55",-6.20151735461426,NA,-4.13781143055889,"00048",55
"56",-6.54977337065302,NA,-4.25016939517872,"00048",56
"57",-6.93915640615548,NA,-4.25229099930169,"00048",57
"58",-7.35261117405449,NA,-4.21723659196298,"00048",58
"59",-8.02806433846136,NA,-4.16092385718004,"00048",59
"60",-8.8670626555419,NA,-4.14542429031931,"00048",60
"61",-9.59064396168288,NA,-4.11723485414867,"00048",61
"62",-10.2731398809731,NA,-4.22877543617471,"00048",62
"63",-10.8891877946373,NA,-4.41153432720865,"00048",63
"64",-11.2934000211514,NA,-4.53764091426287,"00048",64
"65",-11.0454950306536,NA,-4.57033770187383,"00048",65
"66",-10.8374300729867,NA,-4.82570498952641,"00048",66
