,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044O.VOB,0.0578846249577,0.0625989969523,0.0242793948162,0.0526784986775
1,2,0.166666666667,F1044O.VOB,0.189472186851,0.0830624864945,0.00453668389154,0.00532226643573
2,3,0.333333333333,F1044O.VOB,0.0802984627552,0.0742696140204,0.093065561585,3.78184512058e-05
3,4,0.5,F1044O.VOB,0.000382134121103,0.00303381594091,0.00183127046326,0.00506418044847
4,5,0.666666666667,F1044O.VOB,0.00147716898054,0.00352024471721,1.8888553962e-06,0.00688021468307
5,6,0.833333333333,F1044O.VOB,0.0117169572991,0.0121164315165,0.00483940271703,0.0131548617447
6,7,1.0,F1044O.VOB,0.0534712173839,0.0355705795577,0.00342513648533,0.0242974991737
7,8,1.16666666667,F1044O.VOB,0.0215292573009,0.0327386408003,0.0220416078517,0.0384910301217
8,9,1.33333333333,F1044O.VOB,0.00669705344218,0.0446912142721,0.0648707112843,0.0289934373861
9,10,1.5,F1044O.VOB,0.0435066005072,0.0342334991491,0.00373658432716,0.0362335837646
10,11,1.66666666667,F1044O.VOB,0.0146048528192,0.11869275762,0.252501882166,0.0225369716624
11,12,1.83333333333,F1044O.VOB,7.58820793256e-06,0.0121954801378,0.0168457930494,0.0120918655795
12,13,2.0,F1044O.VOB,0.0331288291571,0.0296016857562,0.0178305903415,0.0150967205705
13,14,2.16666666667,F1044O.VOB,0.0324552503859,0.0405582091449,0.000123253061054,0.0622277677979
14,15,2.33333333333,F1044O.VOB,0.0764144777249,0.0914753876703,0.070650233742,0.0902630233997
15,16,2.5,F1044O.VOB,0.000571979070256,0.0034017340548,0.00686163154489,0.00071207645292
16,17,2.66666666667,F1044O.VOB,0.00711976434934,0.0224388442077,0.0008008269946,0.0446420284773
17,18,2.83333333333,F1044O.VOB,0.000168379715878,0.000352106601139,0.000553105466864,0.000111747924741
18,19,3.0,F1044O.VOB,0.00364174723355,0.00912914488162,0.0173545922192,0.00096276497876
19,20,3.16666666667,F1044O.VOB,0.0260380427606,0.016404867543,0.00682904221655,0.00485571262542
20,21,3.33333333333,F1044O.VOB,0.0159872459801,0.0106993705788,4.68294981956e-05,0.00923388993533
21,22,3.5,F1044O.VOB,0.00869384816807,0.00853311004269,0.00607877645055,0.00612517227685
22,23,3.66666666667,F1044O.VOB,0.0343309731825,0.0278562971915,0.000101841995073,0.0308783444739
23,24,3.83333333333,F1044O.VOB,5.49254316662e-06,0.00925666985824,0.0195858216308,0.00237499533619
24,25,4.0,F1044O.VOB,0.0767954116184,0.0796239489862,0.00175480639686,0.101626178389
25,26,4.16666666667,F1044O.VOB,0.00892753470946,0.00598492499665,0.00265740438601,0.00234045275842
26,27,4.33333333333,F1044O.VOB,0.0221929530577,0.0316702493245,0.0403814004095,0.0165240602277
27,28,4.5,F1044O.VOB,0.0104712888919,0.0446639368432,0.0842044062928,0.00749888071026
28,29,4.66666666667,F1044O.VOB,0.345019536817,0.161535853003,0.0353785043465,0.0119186340459
29,30,4.83333333333,F1044O.VOB,0.0193283533567,0.0180924179302,0.00100669649429,0.0216762338053
30,31,5.0,F1044O.VOB,0.033158980216,0.0460286562895,0.0639872117786,0.0181697605725
31,32,5.16666666667,F1044O.VOB,0.00882724183849,0.0125911448726,0.00341645175698,0.0167294901192
32,33,5.33333333333,F1044O.VOB,0.0137136869185,0.00684091446969,0.00163885274397,0.000742051886877
33,34,5.5,F1044O.VOB,0.21118616132,0.124434717157,0.0818045773898,0.0107753340475
34,35,5.66666666667,F1044O.VOB,0.000104831968107,0.00639576962531,0.0123562137363,0.00279919256974
35,36,5.83333333333,F1044O.VOB,0.0126087205959,0.0116916406508,1.1635745746e-05,0.0151423862236
36,37,6.0,F1044O.VOB,0.0355276062545,0.0184787875894,0.00516586498775,0.0041230610125
37,38,6.16666666667,F1044O.VOB,0.0281265718285,0.0555462294277,0.0103073229209,0.0854855458117
38,39,6.33333333333,F1044O.VOB,0.0115549526142,0.0250039353882,0.00510301381732,0.0443776571525
39,40,6.5,F1044O.VOB,0.00219379928686,0.00608440677105,0.00516181489727,0.00742324252742
40,41,6.66666666667,F1044O.VOB,0.00087273672322,0.0283178861719,0.0604383532514,0.0065135426257
41,42,6.83333333333,F1044O.VOB,0.00115956865824,0.023771117485,0.0282794580506,0.027830733528
42,43,7.0,F1044O.VOB,0.0673701064251,0.0681369292837,0.040148978676,0.0668970334301
43,44,7.16666666667,F1044O.VOB,0.00146744188946,0.00778448409238,7.65600140817e-06,0.0170038992717
44,45,7.33333333333,F1044O.VOB,0.0116075353165,0.0139710639081,0.0158208957579,0.0045449949578
45,46,7.5,F1044O.VOB,0.00275991663087,0.0292354616416,0.0639163783577,0.00195988612412
46,47,7.66666666667,F1044O.VOB,0.00195833967535,0.0100997262725,0.0139597626546,0.00748468322864
47,48,7.83333333333,F1044O.VOB,0.0641377688602,0.0317003592924,0.00812730981659,0.0045930137851
48,49,8.0,F1044O.VOB,0.0132365223253,0.0629744231593,0.120772033462,0.0209359988061
49,50,8.16666666667,F1044O.VOB,0.0354674320324,0.020773861106,8.51442382924e-05,0.0133648905774
50,51,8.33333333333,F1044O.VOB,0.0468924646201,0.0228574008902,0.00739982360366,0.000196372817686
51,52,8.5,F1044O.VOB,0.00049544023497,0.0319628399231,0.0624494003751,0.0134146326841
52,53,8.66666666667,F1044O.VOB,0.0345490800126,0.0270637235424,0.026999659167,0.00478868573498
53,54,8.83333333333,F1044O.VOB,0.0543095000065,0.0578782675723,0.0103857991256,0.078582816549
54,55,9.0,F1044O.VOB,0.0176160846218,0.0298949795217,0.0483639680572,0.00755804430999
55,56,9.16666666667,F1044O.VOB,0.0286721326233,0.0180523944184,0.000102767706317,0.0141954334891
56,57,9.33333333333,F1044O.VOB,0.037080412065,0.0510093464527,0.0240932544279,0.067430105456
57,58,9.5,F1044O.VOB,0.00392088770137,0.0191077114388,0.000235331463724,0.0409549166883
58,59,9.66666666667,F1044O.VOB,0.122100063773,0.0680642575502,0.00839870124352,0.0229576981809
59,60,9.83333333333,F1044O.VOB,0.0990419162621,0.0492627841138,0.00967861903608,0.0114956783116
60,61,10.0,F1044O.VOB,0.000295230464457,0.00468307529599,0.00220241286186,0.00853758933263
61,62,10.1666666667,F1044O.VOB,0.0545030643043,0.054615522304,0.00175849450604,0.0683507551958
62,63,10.3333333333,F1044O.VOB,0.0502134464457,0.20699599798,0.0145593368605,0.43788297216
63,64,10.5,F1044O.VOB,0.0166770875851,0.00918595776794,0.0010331772644,0.00378486346064
64,65,10.6666666667,F1044O.VOB,0.173304018619,0.13510491871,0.083661250304,0.0959103454266
65,66,10.8333333333,F1044O.VOB,0.0485844523985,0.0520003240925,0.059267413971,0.0235126172851
66,67,11.0,F1044O.VOB,0.0921228302317,0.114944913869,0.0743760182374,0.133058618824
67,68,11.1666666667,F1044O.VOB,0.051538145331,0.0264332860302,0.0051296032752,0.0045798968478
68,69,11.3333333333,F1044O.VOB,0.013794599919,0.00664116274648,0.00110767042022,0.00074741262597
69,70,11.5,F1044O.VOB,0.021902328198,0.0529963672718,0.0783143296577,0.0328102412632
