,Interval,Time_min,video,SSI_fa_mo,SSI_fa_mo_th,SSI_fa_th,SSI_mo_th
0,1,0.0,F1044M2.VOB,0.0261537707351,0.0153866613726,0.00491600378897,0.00645125430795
1,2,0.166666666667,F1044M2.VOB,0.00122880892549,0.000737985346814,4.7693321512e-05,0.000483980522836
2,3,0.333333333333,F1044M2.VOB,0.00179402202542,0.0128553748542,0.00965373475345,0.018332887454
3,4,0.5,F1044M2.VOB,0.00801850012543,0.0979991703657,0.0502923179333,0.180428045107
4,5,0.666666666667,F1044M2.VOB,0.00412224315298,0.0135124012956,0.0010779700524,0.0272735010038
5,6,0.833333333333,F1044M2.VOB,0.0091522805989,0.0140499004805,0.00674295230204,0.0161586092037
6,7,1.0,F1044M2.VOB,0.000210936018221,0.0126024601278,0.0144128669241,0.0154898249381
7,8,1.16666666667,F1044M2.VOB,0.0107950435897,0.0688529207859,0.12873503128,0.0296889936738
8,9,1.33333333333,F1044M2.VOB,0.00754077960167,0.00926597380844,0.00240088854687,0.0125899648372
9,10,1.5,F1044M2.VOB,0.00351400512313,0.0044235140983,0.00649741337574,0.000382183578931
10,11,1.66666666667,F1044M2.VOB,0.00123844649811,0.00391003100658,0.00405137650941,0.00383020774339
11,12,1.83333333333,F1044M2.VOB,0.000883557644149,0.00683991697709,0.00191150807136,0.0132704157022
12,13,2.0,F1044M2.VOB,0.00563089384221,0.00612429389063,0.0033766914099,0.00591715703539
13,14,2.16666666667,F1044M2.VOB,5.33765237114e-05,0.00121582776296,0.000352653172171,0.00249213302045
14,15,2.33333333333,F1044M2.VOB,0.0051306707625,0.0103264225136,0.00323855346262,0.0155063827445
15,16,2.5,F1044M2.VOB,0.00180838322204,0.020576284437,0.0391960901283,0.00689877324178
16,17,2.66666666667,F1044M2.VOB,0.0128436137795,0.0194581933538,0.0331045754391,0.000797583867107
17,18,2.83333333333,F1044M2.VOB,0.020544911775,0.0158546536806,0.0119910043181,0.00646036203267
18,19,3.0,F1044M2.VOB,0.184034792821,0.0884917563714,0.025184243532,0.000328019377715
