,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
0,1,0.0,F1044N.VOB,0.0226431524311,0.0109024145676,0.00171422922794,0.00184291073592
1,2,0.166666666667,F1044N.VOB,0.0334751801296,0.0583892736982,0.1025451621,0.00678077160788
2,3,0.333333333333,F1044N.VOB,0.0378994533794,0.0275193850777,0.000696145248848,0.0273492985765
3,4,0.5,F1044N.VOB,0.00179760875519,0.00492343947377,0.00734736993403,0.00276899300633
4,5,0.666666666667,F1044N.VOB,0.000246029885833,0.00639930930231,0.0142207309361,0.000682933712455
5,6,0.833333333333,F1044N.VOB,0.00975095797935,0.162053173746,0.373861186214,0.0046724857068
6,7,1.0,F1044N.VOB,0.132828660083,0.0617991263764,0.00465281559198,0.00618118871594
7,8,1.16666666667,F1044N.VOB,0.00526443878595,0.00416328475579,0.00458048589747,9.93463173149e-05
8,9,1.33333333333,F1044N.VOB,0.000266969936322,0.00852272081009,0.000529038500157,0.0193966351141
9,10,1.5,F1044N.VOB,0.0117817624175,0.0425111692183,0.00300133510374,0.0878330908114
10,11,1.66666666667,F1044N.VOB,0.00405070023768,0.0130856543228,0.0227988667402,0.00496660755083
11,12,1.83333333333,F1044N.VOB,0.00570299716566,0.0207852529924,0.0436693345285,0.000170803712271
12,13,2.0,F1044N.VOB,0.0717779930606,0.0430975327997,0.0172826739863,0.017906248301
13,14,2.16666666667,F1044N.VOB,0.057249738156,0.0748808108957,0.0377736690785,0.0960987869535
14,15,2.33333333333,F1044N.VOB,0.053424520399,0.04713197781,0.00961437135828,0.0536975954356
15,16,2.5,F1044N.VOB,0.014379261432,0.00887141428572,0.00567679191867,0.000704573949445
16,17,2.66666666667,F1044N.VOB,0.00360498327625,0.0221089696744,0.00444474621725,0.04536662891
17,18,2.83333333333,F1044N.VOB,0.0434479847105,0.0314811508143,0.0155129161442,0.0194606720184
18,19,3.0,F1044N.VOB,0.00963328242068,0.0175466270335,0.0135573646721,0.0165106814435
19,20,3.16666666667,F1044N.VOB,0.0497255482489,0.260909756835,0.427417509498,0.178923106266
20,21,3.33333333333,F1044N.VOB,0.0679887422003,0.0340065984737,0.000164488920177,0.0118481829266
21,22,3.5,F1044N.VOB,0.00351339691205,0.0278878781535,0.0284238000047,0.0316536674626
22,23,3.66666666667,F1044N.VOB,0.0860091563336,0.0428477811373,0.00339876518593,0.00977143018013
23,24,3.83333333333,F1044N.VOB,0.0599813709465,0.0331278531926,0.0179872875606,0.00200740647301
24,25,4.0,F1044N.VOB,0.0455474291086,0.15042291171,0.0062323290826,0.310180120946
25,26,4.16666666667,F1044N.VOB,0.0109116872904,0.0120832460157,0.000681332298054,0.016619288641
26,27,4.33333333333,F1044N.VOB,0.0012096634068,0.00570825700945,2.85277121703e-07,0.0123565960652
27,28,4.5,F1044N.VOB,0.01645399135,0.0641055270906,0.131872840262,0.00766926822424
28,29,4.66666666667,F1044N.VOB,0.0457163854,0.0502999908532,0.0303932016461,0.0329790046423
29,30,4.83333333333,F1044N.VOB,0.000130186536103,0.0300100627739,0.0451560548864,0.0259701877777
30,31,5.0,F1044N.VOB,0.0185758502557,0.0194650548399,0.00128437122915,0.0271227044215
31,32,5.16666666667,F1044N.VOB,0.0633727412722,0.0270177046345,1.37705304768e-05,0.000853510855552
32,33,5.33333333333,F1044N.VOB,0.00690038249407,0.0443423329001,7.69620694616e-05,0.0978209957609
33,34,5.5,F1044N.VOB,0.001463146092,0.0279847900319,0.0502436469331,0.0132516865229
34,35,5.66666666667,F1044N.VOB,0.00170057853578,0.0794884965798,0.0286309569558,0.152601193249
35,36,5.83333333333,F1044N.VOB,0.000790238067808,0.00825998130694,0.0149303115094,0.00414446154668
36,37,6.0,F1044N.VOB,0.0183476164358,0.00948869250868,0.000731966199084,0.00370598367256
37,38,6.16666666667,F1044N.VOB,0.01193228673,0.00543753990784,4.77751161592e-05,0.000969598002274
38,39,6.33333333333,F1044N.VOB,0.0189696701176,0.0649174489858,2.61259698257e-05,0.134374081314
39,40,6.5,F1044N.VOB,0.0470179592534,0.0297043685904,0.00823355619138,0.0179393881317
40,41,6.66666666667,F1044N.VOB,0.0717159589952,0.0335217864946,3.46538170336e-05,0.00751391680176
41,42,6.83333333333,F1044N.VOB,0.0324744908713,0.0210583734706,0.0126461629553,0.00660385579993
42,43,7.0,F1044N.VOB,0.0190492087899,0.019286759012,6.16536626309e-05,0.026713400245
43,44,7.16666666667,F1044N.VOB,0.0029646795812,0.0281490564412,0.0240841924229,0.0414065701928
44,45,7.33333333333,F1044N.VOB,0.0630713265129,0.0355136670228,0.00657188846468,0.0173168743598
45,46,7.5,F1044N.VOB,0.00260141508816,0.0172161213757,0.0265308004873,0.0105884745273
46,47,7.66666666667,F1044N.VOB,0.0481083081885,0.0220299633954,0.00236565757115,0.00242640736937
47,48,7.83333333333,F1044N.VOB,0.18862529253,0.18608650316,0.151593866587,0.157192091671
48,49,8.0,F1044N.VOB,0.00681750446757,0.00406199081009,0.00199719771758,0.000716262704236
